K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
17.01.04.2026,,,,,,11 Jeranglah Rendah,,
17.01.04.2027,,,,,,12 Jeranglah Tinggi,,
17.01.04.2028,,,,,,13 Kembang Ayun,,
17.01.04.2029,,,,,,14 Tambangan,,
,,,,,,Air Sulau,,Menjadi wil. Kec. Kedurang
17.01.04.2031,,,,,,15 Padang Manis,,Perda No. 6/2007
17.01.04.2032,,,,,,16 Padang Pandan,,Perda No. 6/2007
17.01.04.2033,,,,,,17 Gunung Kembang,,Perda No. 6/2007
17.01.05,,,,5Kota Manna,6,5,,
17.01.05.2001,,,,,,1 Pagar Dewa,,
,,,,,,Batu Kuning,,Menjadi wil Kec Pasar Manna
,,,,,Gunung Mesir,,,Menjadi wil Kec Pasar Manna
17.01.05.2004,,,,,,2 Padang Niur,,
17.01.05.2005,,,,,,3 Tebat Kubu,,
17.01.05.2006,,,,,,4 Gelumbang,,Perda No. 12/2007
,,,,,,Batu Lambang,,Menjadi wil Kec Pasar Manna
,,,,,Tanjung Mulia,,,Menjadi wil Kec Pasar Manna
17.01.05.1009,,,,,1Gunung Ayu,,,Perda No. 12/2007
17.01.05.1010,,,,,2Kota Medan,,,
,,,,,Pasar Bawah,,,Menjadi wil Kec Pasar Manna
,,,,,Pasar Mulia,,,Menjadi wil Kec Pasar Manna
,,,,,Ketapang Besar,,,Menjadi wil Kec Pasar Manna
,,,,,Padang Sialang,,,Menjadi wil Kec Pasar Manna
,,,,,Belakang Gedung,,,Menjadi wil Kec Pasar Manna
17.01.05.1016,,,,,3Kampung Baru,,,
17.01.05.1017,,,,,4Pasar Baru,,,
17.01.05.2018,,,,,,5 Padang Berangin,,Perda No. 12/2007
17.01.05.1019,,,,,5Ibul,,,Perda No. 16/2007
17.01.05.1020,,,,,6Padang Kapuk,,,Perda No. 16/2007
17.01.06,,,,6Pino Raya,-,21,,
17.01.06.2001,,,,,,1 Selali,,Perda No. 9/2007
17.01.06.2002,,,,,,2 Air Kemang,,
17.01.06.2003,,,,,,3 Pasar Pino,,
17.01.06.2004,,,,,,4 Tanggo Raso,,
17.01.06.2005,,,,,,5 Talang Padang,,
17.01.06.2006,,,,,,6 Tungkal I,,
17.01.06.2007,,,,,,7 Tungkal II,,
17.01.06.2008,,,,,,8 Bandung Ayu,,
17.01.06.2009,,,,,,9 Napal Melintang,,
17.01.06.2010,,,,,,10 Serang Bulan,,
,,,,,,,,
