Kode Pulau,"Nama Provinsi, Kabupaten/Kota, Pulau",Jumlah,Kordinat,Keterangan
21.71.40185,Pulau Labu,,"01°00'52.99"" U 103°48'11.00"" T",TBP
21.71.40186,Pulau Labu Besar,,"01°00'11.73"" U 103°58'20.21"" T",TBP
21.71.40187,Pulau Labun,,"00°39'59.00"" U 104°13'28.99"" T",TBP
21.71.40188,Pulau Ladi,,"00°54'51.00"" U 103°57'23.00"" T",BP
21.71.40189,Pulau Lance,,"00°58'21.00"" U 104°01'09.99"" T",BP
21.71.40190,Pulau Lanjut,,"01°06'02.00"" U 103°54'00.00"" T",TBP
21.71.40191,Pulau Lapang,,"01°01'31.00"" U 104°08'30.66"" T",TBP
21.71.40192,Pulau Layang,,"01°07'43.00"" U 103°51'09.00"" T",BP
21.71.40193,Pulau Lebah,,"01°02'42.00"" U 103°49'13.00"" T",TBP
21.71.40194,Pulau Lebah,,"01°04'37.83"" U 103°49'08.85"" T",
21.71.40195,Pulau Lekop,,"01°07'26.19"" U 103°46'30.96"" T",TBP
21.71.40196,Pulau Lembu,,"00°59'57.00"" U 103°58'30.00"" T",TBP
21.71.40197,Pulau Len,,"00°37'49.00"" U 104°17'24.00"" T",TBP
21.71.40198,Pulau Lengkana,,"01°09'34.99"" U 103°52'45.00"" T",TBP
21.71.40199,Pulau Lengkang Besar,,"01°07'03.00"" U 103°52'41.00"" T",BP
21.71.40200,Pulau Lengkang Kecil,,"01°07'05.00"" U 103°52'21.00"" T",TBP
21.71.40201,Pulau Limau Kuras,,"01°01'54.99"" U 104°06'54.00"" T",TBP
21.71.40202,Pulau Linau Besar,,"00°59'02.00"" U 103°58'59.99"" T",BP
21.71.40203,Pulau Linau Kecil,,"00°58'58.23"" U 103°59'15.34"" T",TBP
21.71.40204,Pulau Lingga,,"01°03'44.89"" U 103°52'34.10"" T",
21.71.40205,Pulau Lingke,,"01°05'35.00"" U 103°52'01.99"" T",BP
21.71.40206,Pulau Lingke Kecil,,"01°05'51.00"" U 103°52'14.99"" T",TBP
21.71.40207,Pulau Lontok,,"01°05'21.00"" U 103°50'17.30"" T",
21.71.40208,Pulau Lotong,,"00°58'21.00"" U 104°05'29.00"" T",TBP
21.71.40209,Pulau Luingbakau,,"00°53'16.07"" U 103°58'49.24"" T",TBP
21.71.40210,Pulau Luingbendera,,"00°53'20.00"" U 103°58'22.00"" T",TBP
21.71.40211,Pulau Luingdarat,,"00°53'39.75"" U 103°57'09.36"" T",TBP
21.71.40212,Pulau Luinglaut,,"00°52'04.72"" U 103°58'19.66"" T",TBP
21.71.40213,Pulau Luingsempat,,"00°53'02.00"" U 103°58'09.99"" T",TBP
21.71.40214,Pulau Luingsingkek,,"00°52'45.99"" U 103°57'47.00"" T",TBP
21.71.40215,Pulau Luingtamat,,"00°52'49.00"" U 103°58'09.00"" T",BP
21.71.40216,Pulau Lukus,,"01°02'02.58"" U 104°09'05.21"" T",TBP
21.71.40217,Pulau Lukus Kecil,,"01°02'06.03"" U 104°09'22.54"" T",
21.71.40218,Pulau Lumba,,"01°03'16.99"" U 103°51'27.00"" T",TBP
21.71.40219,Pulau Lumut,,"01°06'23.99"" U 103°50'42.25"" T",TBP
21.71.40220,Pulau Makminah,,"01°06'42.00"" U 103°54'25.99"" T",TBP
21.71.40221,Pulau Malang Gading,,"01°11'04.08"" U 103°53'17.84"" T",
21.71.40222,Pulau Malangkayuara,,"01°03'15.93"" U 103°45'55.18"" T",TBP
21.71.40223,Pulau Malanglaut,,"00°37'50.80"" U 104°04'20.50"" T",
21.71.40224,Pulau Malangmengkudu,,"01°08'04.73"" U 104°09'01.93"" T",
