K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
74,SULAWESI TENGGARA,,,,,,,
74.10,KAB. BUTON UTARA,,,6,12,78,"1.755,829","UU No. 14/2007.
Luas Wilayah Indikatif, PBW sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022."
74.10.01,,,,1Kulisusu,7,16,,
74.10.01.2001,,,,,,1 Tri Wacu-Wacu,,"Perbaikan nama sesuai Srt Ditjen Pemdes No.145/1820/SET tgl 15 Nov
2018 hal penyampaian hasil validasi"
74.10.01.2002,,,,,,2 Waculaea,,
74.10.01.2003,,,,,,3 Eelahaji,,
74.10.01.2004,,,,,,4 Tomoahi,,
74.10.01.2005,,,,,,5 Kalibu,,
74.10.01.2006,,,,,,6 Jampaka,,
74.10.01.2007,,,,,,7 Loji,,
74.10.01.1008,,,,,1Bangkudu,,,
74.10.01.1009,,,,,2Lipu,,,
74.10.01.1010,,,,,3Lakonea,,,
74.10.01.2011,,,,,,8 Linsowu,,"Perbaikan nama sesuai Surat Pemprov Sultra No. 136/1142 tgl 8 Maret
2016"
74.10.01.1012,,,,,4Lemo,,,
74.10.01.2013,,,,,,9 Rombo,,
74.10.01.1014,,,,,5Bonelipu,,,
,,,,,,Lasora,,
74.10.01.1016,,,,,6Sara'ea,,,"Pemekaran sebagian Kel. Lipu, Perda No. 11/2012"
74.10.01.1017,,,,,7Wandaka,,,"Pemekaran sebagian Kel. Lipu, Perda No. 12/2012"
74.10.01.2018,,,,,,10 Wasalabose,,"Pemekaran sebagian Kel. Lakonea, Perda No. 13/2012"
74.10.01.2019,,,,,,11 Malalanda,,"Pemekaran sebagian Kel. Bonelipu, Perda No. 14/2012"
74.10.01.2020,,,,,,12 Lemo Ea,,"Pemekaran sebagian Kel. Lemo, Perda No. 15/2012"
74.10.01.2021,,,,,,13 Lantagi,,"Pemekaran sebagian Kel. Bonelipu, Perda No. 16/2012"
74.10.01.2022,,,,,,14 Laangke,,"Pemekaran sebagian Desa Loji, Perda No. 17/2012"
74.10.01.2023,,,,,,15 Kadacua,,"Pemekaran sebagian Kel. Bangkudu, Perda No. 18/2012"
74.10.01.2024,,,,,,16 Banu-Banua Jaya,,"Pemekaran sebagian Kel. Lakonea, Perda No. 19/2012"
74.10.02,,,,2Kambowa,1,10,,
74.10.02.2001,,,,,,1 Bubu,,
74.10.02.2002,,,,,,2 Lahumoko,,"Perbaikan nama sesuai Surat Pemprov Sultra No. 136/1142 tgl 8 Maret
2016"
74.10.02.2003,,,,,,3 Morindino,,
74.10.02.1004,,,,,1Kambowa,,,"Peningkatan status menjadi kelurahan, Perda No. 37/2012"
74.10.02.2005,,,,,,4 Pongkowulu,,"Perbaikan nama sesuai Surat Pemprov Sultra No. 136/1142 tgl 8 Maret
2016"
74.10.02.2006,,,,,,5 Lagundi,,
