K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
16.09.03.2022,,,,,,3 Banding Agung,,
16.09.03.1023,,,,,1Bandar Agung Ranau,,,Menjadi Kel. Perda No.21/2007
16.09.03.2024,,,,,,4 Surabaya,,
16.09.03.2025,,,,,,5 Sugih Waras,,
16.09.03.2026,,,,,,6 Suka Negeri,,
16.09.03.2027,,,,,,7 Rantau Nipis,,
16.09.03.2028,,,,,,8 Air Rupik,,
,,,,,,Remanan Jaya,,"Menjadi wil. Kec. Warkuk Ranau Selatan, Perda 14/2006"
,,,,,,Tanjung Sender,,"Menjadi wil. Kec. Buay Pematang Ribu Ranau Tengah, Perda 14/2006"
16.09.03.2031,,,,,,9 Talang Merbau,,Perda No.2/2007
16.09.03.2032,,,,,,10 Tanjung Agung,,Perda No.2/2007
16.09.03.2033,,,,,,11 Tanjung Harapan,,Perda No.2/2007
16.09.03.2034,,,,,,12 Telanai,,Perda No.20/2007
16.09.03.2035,,,,,,13 Sumber Makmur,,Perda No.20/2007
16.09.03.2036,,,,,,14 Karang Indah,,Perda No.20/2007
16.09.03.2037,,,,,,15 Tangsi Agung,,Perda No.20/2007
16.09.03.2038,,,,,,16 Penantian,,Perda No.20/2007
16.09.03.2039,,,,,,17 Suka Maju,,Perda No.20/2007
16.09.03.2040,,,,,,18 Sidodadi,,Perda No.20/2007
16.09.03.2041,,,,,,19 Sipatuhu II,,Perda No.20/2007
16.09.03.2042,,,,,,20 Terap Mulia,,Pemekaran sebagian Desa Way Timah Perda No. 26/2008
16.09.03.2043,,,,,,21 Surabaya Timur,,Pemekaran sebagian Desa Way Timah Perda No. 26/2008
16.09.04,,,,4Muara Dua Kisam,-,18,,
16.09.04.2001,,,,,,1 Lawang Agung,,
16.09.04.2002,,,,,,2 Bayur Tengah,,
16.09.04.2003,,,,,,3 Tanjung Tebat,,
16.09.04.2004,,,,,,4 Sugihan,,
16.09.04.2005,,,,,,5 Penyandingan,,
16.09.04.2006,,,,,,6 Alun Dua,,
16.09.04.2007,,,,,,7 Bandar Alam Baru,,
16.09.04.2008,,,,,,8 Dusun Tengah,,
16.09.04.2009,,,,,,9 Ulak Agung Ilir,,
,,,,,,Pius,,"Menjadi wil. Kec. Kisam Ilir, Perda 14/2006"
16.09.04.2011,,,,,,10 Gunung Gare,,
,,,,,,Pengandonan,,"Menjadi wil. Kec. Kisam Ilir, Perda 14/2006"
,,,,,,Sring Alam,,"Menjadi wil. Kec. Kisam Ilir, Perda 14/2006"
,,,,,,Pulau Kemiling,,"Menjadi wil. Kec. Kisam Ilir, Perda 14/2006"
,,,,,,Simpang Campang,,"Menjadi wil. Kec. Kisam Ilir, Perda 14/2006"
,,,,,,Keban Agung,,"Menjadi wil. Kec. Kisam Ilir, Perda 14/2006"
,,,,,,Muara Sindang,,"Menjadi wil. Kec. Kisam Ilir, Perda 14/2006"
,,,,,,,,
