K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
74.05.15.2008,,,,,,8 Mowila,,Semula wil. Kec. Landono
74.05.15.2009,,,,,,9 Lalosingi,,Semula wil. Kec. Landono
74.05.15.2010,,,,,,10 Wuura,,Semula wil. Kec. Landono
74.05.15.2011,,,,,,11 Pudahoa,,Semula wil. Kec. Landono
74.05.15.2012,,,,,,12 Monapa,,Semula wil. Kec. Landono
74.05.15.2013,,,,,,13 Puuwehuko,,Semula wil. Kec. Landono
74.05.15.2014,,,,,,14 Ranombayasa,,Semula wil. Kec. Landono
74.05.15.2015,,,,,,15 Wonua Kongga,,"Semula wil. Kec. Landono.
Perbaikan nama desa semula Wanuakongga menjadi Wonua Kongga,
sesuai:
Perda No. 03 Tahun 2009; dan
Surat Dirjen Bina Pemdes No. 145/2979/BPD tgl 13 Juni 2022."
74.05.15.2016,,,,,,16 Mataiwoi,,Semula wil. Kec. Landono
74.05.15.2017,,,,,,17 Lamebara,,Semula wil. Kec. Landono
74.05.15.2018,,,,,,18 Tetesingi,,"Pemekaran Desa Pudahoa Perda No. 3/2009, PMD"
74.05.15.2019,,,,,,19 Wonua Sari,,"Pemekaran Desa Mulyasari Perda No. 3/2009, PMD"
74.05.15.2020,,,,,,20 Wonua Monapa,,"Pemekaran Desa Wuura Perda No. 3/2009, PMD"
74.05.16,,,,16Moramo Utara,1,9,,Perda No. 6/2006
74.05.16.2001,,,,,,1 Puasana,,Semula wil. Kec. Moramo
74.05.16.1002,,,,,1Lalowaru,,,"Perubahan Status desa menjadi kel Perda No. 3/2009, PMD"
74.05.16.2003,,,,,,2 Tanjung Tiram,,Semula wil. Kec. Moramo
74.05.16.2004,,,,,,3 Wawatu,,Semula wil. Kec. Moramo
74.05.16.2005,,,,,,4 Sanggula,,Semula wil. Kec. Moramo
74.05.16.2006,,,,,,5 Lombuea,,"Semula wil. Kec. Moramo.
Perbaikan nama desa semula Lombueya menjadi Lombuea, sesuai:
Perda No. 03 Tahun 2009; dan
Surat Dirjen Bina Pemdes No. 145/2979/BPD tgl 13 Juni 2022."
74.05.16.2007,,,,,,6 Mekar Jaya,,Semula wil. Kec. Moramo
74.05.16.2008,,,,,,7 Lamokula,,Semula wil. Kec. Moramo
74.05.16.2009,,,,,,8 Mata Wawatu,,"Pemekaran Desa Sanggula Perda No. 3/2009, PMD.
Perbaikan nama desa semula Mata Watu-Watu menjadi Mata Wawatu,
sesuai:
Perda No. 03 Tahun 2009; dan
Surat Dirjen Bina Pemdes No. 145/2979/BPD tgl 13 Juni 2022."
74.05.16.2010,,,,,,9 Mata Lamokula,,"Pemekaran Desa Lamokula Perda No. 3/2009, PMD"
74.05.17,,,,17Buke,-,16,,Perda No. 6/2006
74.05.17.2001,,,,,,1 Andoolo Utama,,Semula wil. Kec. Andoolo
74.05.17.2002,,,,,,2 Anggokoti,,Semula wil. Kec. Andoolo
74.05.17.2003,,,,,,3 Asembu Mulya,,Semula wil. Kec. Andoolo
74.05.17.2004,,,,,,4 Awalo,,Semula wil. Kec. Andoolo
74.05.17.2005,,,,,,5 Adaka Jaya,,Semula wil. Kec. Andoolo
74.05.17.2006,,,,,,6 Buke,,Semula wil. Kec. Andoolo
,,,,,,,,
