K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
16.06.07.2014,,,,,,8 Bumi Kencana,,
16.06.07.2015,,,,,,9 Mekar Jadi,,
16.06.07.2016,,,,,,10 Nusa Serasan,,
16.06.07.2017,,,,,,11 Pinang Banjar,,
,,,,,,Langkap,,Menjadi wil Kec Babat Supat Perda No. 12/2010
16.06.07.2019,,,,,,12 Panca Tunggal,,
16.06.07.1020,,,,,1Sungai Lilin,,,
16.06.07.2021,,,,,,13 Bukit Jaya,,
,,,,,,Sumber Jaya,,Menjadi wil Kec Babat Supat Perda No. 12/2010
,,,,,,Tenggulang Jaya,,Menjadi wil Kec Babat Supat Perda No. 12/2010
,,,,,,Tenggulang Baru,,Menjadi wil Kec Babat Supat Perda No. 12/2010
,,,,,,Bandar Tenggulang,,Menjadi wil Kec Babat Supat Perda No. 12/2010
,,,,,,Supat Barat,,Menjadi wil. Kec. Babat Supat Perda No. 7/2011
,,,,,,Supat Timur,,Menjadi wil. Kec. Babat Supat Perda No. 7/2011
,,,,,,Seratus Lapan,,Menjadi wil. Kec. Babat Supat Perda No. 7/2011
,,,,,,Babat Ramba Jaya,,Menjadi wil. Kec. Bbat Supat Perda No. 7/2011
16.06.07.1030,,,,,2Sungai Lilin Jaya,,,Pemekaran Kel Sungai Lilin Perda No. 13/2010
16.06.08,,,,8Keluang,1,13,,
16.06.08.2001,,,,,,1 Tenggaro,,
,,,,,,Keluang,,
16.06.08.2003,,,,,,2 Tanjung Dalam,,
16.06.08.2004,,,,,,3 Dawas,,
16.06.08.2005,,,,,,4 Mekar Jaya,,
16.06.08.2006,,,,,,5 Sumber Agung,,
16.06.08.2007,,,,,,6 Karya Maju,,
16.06.08.2008,,,,,,7 Tegal Mulyo,,
16.06.08.2009,,,,,,8 Cipta Praja,,
16.06.08.2010,,,,,,9 Loka Jaya,,
16.06.08.2011,,,,,,10 Mekar Sari,,
16.06.08.2012,,,,,,11 Sido Rejo,,Perda No. 14/2007
16.06.08.2013,,,,,,12 Mulyo Asih,,Perda No. 14/2007
16.06.08.2014,,,,,,13 Sridamai,,Pemekaran Desa Keluang Perda No. 13/2010
16.06.08.1015,,,,,1Keluang,,,Peningkatan status Desa Keluang Perda No. 13/2010
16.06.09,,,,9Bayung Lencir,2,21,,
,,,,,,Suka Damai,,Menjadi wil Kec Tungkal Jaya Perda No. 12/2010
,,,,,,Peninggalan,,Menjadi wil Kec Tungkal Jaya Perda No. 12/2010
,,,,,,Pangkalan Tungkal,,Menjadi wil Kec Tungkal Jaya Perda No. 12/2010
,,,,,,Simpang Tungkal,,Menjadi wil Kec Tungkal Jaya Perda No. 12/2010
,,,,,,Karang Agung,,"Menjadi wil Kec Lalan, Perda No.32/2005"
16.06.09.2006,,,,,,1 Muara Merang,,
,,,,,,,,
