K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
73.04.08.2004,,,,,,4 Bululoe,,
73.04.08.2005,,,,,,5 Kayuloe Barat,,
73.04.08.2006,,,,,,6 Langkura,,
73.04.08.2007,,,,,,7 Bungungloe,,"Perbaikan nama sesuai ND Rekom Ditjen Pemdes No 140/4495/BPD tgl
29 Juni 2016"
73.04.08.2008,,,,,,8 Kayuloe Timur,,
73.04.08.2009,,,,,,9 Jombe,,
73.04.08.2010,,,,,,10 Tanjonga,,
73.04.08.2011,,,,,,11 Parasanganberu,,"Perbaikan nama sesuai ND Rekom Ditjen Pemdes No 140/4495/BPD tgl
29 Juni 2016"
73.04.09,,,,9Arungkeke,-,7,,
73.04.09.2001,,,,,,1 Bulo Bulo,,
73.04.09.2002,,,,,,2 Arungkeke,,
73.04.09.2003,,,,,,3 Palajau,,
73.04.09.2004,,,,,,4 Boronglamu,,"Perbaikan nama sesuai ND Rekom Ditjen Pemdes No 140/4495/BPD tgl
29 Juni 2016"
73.04.09.2005,,,,,,"5 Arungkeke
Pallantikang",,
73.04.09.2006,,,,,,6 Kalumpangloe,,
73.04.09.2007,,,,,,7 Kampala,,
73.04.10,,,,10Rumbia,-,12,,
73.04.10.2001,,,,,,1 Rumbia,,Semula Wil. Kec. Kelara
73.04.10.2002,,,,,,2 Lebangmanai,,"Semula Wil. Kec. Kelara, Perbaikan nama sesuai ND Rekom Ditjen
Pemdes No 140/4495/BPD tgl 29 Juni 2016"
73.04.10.2003,,,,,,3 Bontomanai,,"Semula Wil. Kec. Kelara, Perbaikan nama sesuai ND Rekom Ditjen
Pemdes No 140/4495/BPD tgl 29 Juni 2016"
73.04.10.2004,,,,,,4 Bontotiro,,"Semula Wil. Kec. Kelara, Perbaikan nama sesuai ND Rekom Ditjen
Pemdes No 140/4495/BPD tgl 29 Juni 2016"
73.04.10.2005,,,,,,5 Loka,,Semula Wil. Kec. Kelara
73.04.10.2006,,,,,,6 Tompobulu,,"Semula Wil. Kec. Kelara, Perbaikan nama sesuai ND Rekom Ditjen
Pemdes No 140/4495/BPD tgl 29 Juni 2016"
73.04.10.2007,,,,,,7 Kassi,,Semula Wil. Kec. Kelara
73.04.10.2008,,,,,,8 Pallantikang,,Semula Wil. Kec. Kelara
73.04.10.2009,,,,,,9 Lebangmanai Utara,,"Semula Wil. Kec. Kelara, Perbaikan nama sesuai ND Rekom Ditjen
Pemdes No 140/4495/BPD tgl 29 Juni 2016"
73.04.10.2010,,,,,,10 Bontocini,,"Semula Wil. Kec. Kelara, Perbaikan nama sesuai ND Rekom Ditjen
Pemdes No 140/4495/BPD tgl 29 Juni 2016"
73.04.10.2011,,,,,,11 Janetallasa,,"Semula Wil. Kec. Kelara, Perbaikan nama sesuai ND Rekom Ditjen
Pemdes No 140/4495/BPD tgl 29 Juni 2016"
73.04.10.2012,,,,,,12 Ujung Bulu,,Semula Wil. Kec. Kelara
73.04.11,,,,11Tarowang,-,8,,"Pemekaran Kec., Perda No. 9/2006"
73.04.11.2001,,,,,,1 Pao,,Semula wil. Kec. Batang
73.04.11.2002,,,,,,2 Bontorappo,,"Semula wil. Kec. Batang, Perbaikan nama sesuai ND Rekom Ditjen
Pemdes No 140/4495/BPD tgl 29 Juni 2016"
,,,,,,,,
