Kode Pulau,"Nama Provinsi, Kabupaten/Kota, Pulau",Jumlah,Kordinat,Keterangan
21.01.40182,Pulau Pilingdalam,,"01°00'06.99"" U 107°25'19.99"" T",TBP
21.01.40183,Pulau Pinangkuning,,"00°34'45.00"" U 107°10'22.00"" T",TBP
21.01.40184,Pulau Pinangseratus,,"00°36'20.00"" U 106°59'31.99"" T",TBP
21.01.40185,Pulau Pinangseribu,,"00°36'22.00"" U 106°58'52.00"" T",BP
21.01.40186,Pulau Poto,,"00°52'14.99"" U 104°40'49.00"" T",BP
21.01.40187,Pulau Poto Kecil,,"00°51'11.99"" U 104°41'48.99"" T",TBP
21.01.40188,Pulau Pua,,"00°51'30.21"" U 104°43'05.51"" T",TBP
21.01.40189,Pulau Putang,,"00°54'55.81"" U 104°46'13.81"" T",TBP
21.01.40190,Pulau Rakitbenua Utara,,"00°58'33.92"" U 107°27'43.35"" T",TBP
21.01.40191,Pulau Rakitbungin,,"01°01'31.78"" U 107°30'58.01"" T",TBP
21.01.40192,Pulau Rakitburung,,"01°05'34.66"" U 107°25'05.07"" T",TBP
21.01.40193,Pulau Rakitlesuh,,"00°56'46.30"" U 107°24'56.48"" T",TBP
21.01.40194,Pulau Rakitpilinglaut Besar,,"01°01'18.58"" U 107°34'17.15"" T",TBP
21.01.40195,Pulau Rakitpilinglaut Kecil,,"01°01'19.97"" U 107°34'19.62"" T",TBP
21.01.40196,Pulau Rakitsabangkalat,,"01°06'03.10"" U 107°25'15.81"" T",TBP
21.01.40197,Pulau Rakittanjung,,"00°59'09.30"" U 107°36'07.72"" T",TBP
21.01.40198,Pulau Ranggas,,"00°45'22.95"" U 104°29'01.10"" T",TBP
21.01.40199,Pulau Riau,,"00°47'47.00"" U 104°37'41.00"" T",TBP
21.01.40200,Pulau Rinti,,"00°46'16.16"" U 104°40'39.40"" T",BP
21.01.40201,Pulau Rintikecil,,"00°46'33.64"" U 104°40'37.76"" T",TBP
21.01.40202,Pulau Rusa,,"00°47'30.99"" U 104°38'39.99"" T",TBP
21.01.40203,Pulau Rusa Kecil,,"00°47'30.80"" U 104°39'03.70"" T",
21.01.40204,Pulau Sanyir,,"00°46'00.52"" U 104°46'27.88"" T",TBP
21.01.40205,Pulau Satu,,"01°10'12.90"" U 104°18'54.40"" T",
21.01.40206,Pulau Sedua Besar,,"01°02'34.00"" U 107°30'32.00"" T",TBP
21.01.40207,Pulau Sedua Kecil,,"01°03'02.00"" U 107°29'22.99"" T",TBP
21.01.40208,Pulau Sekerah,,"01°07'05.21"" U 104°14'14.30"" T",TBP
21.01.40209,Pulau Sekucing,,"01°00'18.99"" U 107°22'37.62"" T",TBP
21.01.40210,Pulau Selentang,,"00°57'19.00"" U 107°28'54.00"" T",TBP
21.01.40211,Pulau Sendulang Besar,,"01°05'21.99"" U 107°26'03.99"" T",TBP
21.01.40212,Pulau Sendulang Kecil,,"01°05'17.00"" U 107°26'35.00"" T",TBP
21.01.40213,Pulau Sentut,,"01°02'48.99"" U 104°49'46.99"" T",TBP (PPKT)
21.01.40214,Pulau Senukuh,,"01°07'49.20"" U 104°16'49.34"" T",TBP
21.01.40215,Pulau Senukuh,,"01°09'22.60"" U 104°15'54.69"" T",
21.01.40216,Pulau Seranggas,,"01°11'56.89"" U 104°32'00.26"" T",TBP
21.01.40217,Pulau Sigan,,"00°37'08.00"" U 107°02'01.00"" T",TBP
21.01.40218,Pulau Siolong,,"00°46'39.00"" U 104°36'28.00"" T",BP
21.01.40219,Pulau Sore,,"00°51'29.00"" U 104°23'17.00"" T",TBP
21.01.40220,Pulau Suka,,"00°48'42.99"" U 104°45'58.00"" T",BP
21.01.40221,Pulau Sumpat,,"01°11'56.43"" U 104°31'56.50"" T",TBP
