K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
63.02.10.2001,,,,,,1 Sungai Hanyar,,"Perbaikan Nama sesuai lampiran Kepala badan pemberdayaan dan
Pemerintahan Desa, Ringkasan Klarfikasi/Perbaikan Nama Desa Kab.
Kotabaru Tgl.24 Maret 2016"
63.02.10.2002,,,,,,2 Sungai Seluang,,"Perbaikan Nama sesuai lampiran Kepala badan pemberdayaan dan
Pemerintahan Desa, Ringkasan Klarfikasi/Perbaikan Nama Desa Kab.
Kotabaru Tgl.24 Maret 2016"
63.02.10.2003,,,,,,3 Pudi,,
63.02.10.2004,,,,,,4 Mangga,,
63.02.10.2005,,,,,,5 Wilas,,
63.02.10.2006,,,,,,6 Pudi Seberang,,
63.02.10.2007,,,,,,7 Sulangkit,,
63.02.11,,,,11Pamukan Selatan,-,11,,
63.02.11.2001,,,,,,1 Sekandis,,
63.02.11.2002,,,,,,2 Gunung Calang,,"Perbaikan Nama sesuai lampiran Kepala badan pemberdayaan dan
Pemerintahan Desa, Ringkasan Klarfikasi/Perbaikan Nama Desa Kab.
Kotabaru Tgl.24 Maret 2016"
63.02.11.2003,,,,,,3 Talusi,,
63.02.11.2004,,,,,,4 Sakalimau,,
63.02.11.2005,,,,,,"5 Tanjung
Samalantakan",,"Perbaikan Nama sesuai lampiran Kepala badan pemberdayaan dan
Pemerintahan Desa, Ringkasan Klarfikasi/Perbaikan Nama Desa Kab.
Kotabaru Tgl.24 Maret 2016"
63.02.11.2006,,,,,,6 Sakadoyan,,
63.02.11.2007,,,,,,7 Rampa Cengal,,
63.02.11.2008,,,,,,8 Sesulung,,
63.02.11.2009,,,,,,9 Pondok Labu,,
63.02.11.2010,,,,,,10 Mulyodadi,,
63.02.11.2011,,,,,,11 Sukadana,,
63.02.12,,,,12Sampanahan,-,10,,
63.02.12.2001,,,,,,1 Sepapah,,
63.02.12.2002,,,,,,2 Sungai Betung,,"Perbaikan Nama sesuai lampiran Kepala badan pemberdayaan dan
Pemerintahan Desa, Ringkasan Klarfikasi/Perbaikan Nama Desa Kab.
Kotabaru Tgl.24 Maret 2016"
63.02.12.2003,,,,,,3 Basuang,,
63.02.12.2004,,,,,,4 Gunung Batu Besar,,"Perbaikan Nama sesuai lampiran Kepala badan pemberdayaan dan
Pemerintahan Desa, Ringkasan Klarfikasi/Perbaikan Nama Desa Kab.
Kotabaru Tgl.24 Maret 2016"
63.02.12.2005,,,,,,5 Sampanahan,,"Perbaikan Nama sesuai lampiran Kepala badan pemberdayaan dan
Pemerintahan Desa, Ringkasan Klarfikasi/Perbaikan Nama Desa Kab.
Kotabaru Tgl.24 Maret 2016"
63.02.12.2006,,,,,,6 Rampa Manunggul,,
63.02.12.2007,,,,,,7 Papaan,,
63.02.12.2008,,,,,,8 Sampanahan Hilir,,
63.02.12.2009,,,,,,9 Banjarsari,,"Perbaikan nama sesuai Srt Ditjen Pemdes No.145/1820/SET tgl 15 Nov
2018 hal penyampaian hasil validasi"
,,,,,,,,
