K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
14.07.03.2015,,,,,,11 Menggala Sempurna,,"Pemekaran sebagian Desa Sekeladi, Perda No.5/2012, Perbaikan nama
sesuai Validasi Ditjen BPD tgl 23 Juni 2016, Perbaikan nama hasil
validasi data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina
Pemdes No.146/3672/BPD tgl 21 Juni 2017"
14.07.03.2016,,,,,,12 Sintong Pusaka,,"Pemekaran sebagian Desa Sintong, Perda No.5/2012, Perbaikan nama
sesuai Validasi Ditjen BPD tgl 23 Juni 2016, Perbaikan nama hasil
validasi data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina
Pemdes No.146/3672/BPD tgl 21 Juni 2017"
14.07.03.2017,,,,,,13 Sintong Bakti,,"Pemekaran sebagian Desa Sintong, Perda No.5/2012, Perbaikan nama
sesuai Validasi Ditjen BPD tgl 23 Juni 2016, Perbaikan nama hasil
validasi data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina
Pemdes No.146/3672/BPD tgl 21 Juni 2017"
14.07.03.2018,,,,,,14 Sintong Makmur,,"Pemekaran sebagian Desa Sintong, Perda No.5/2012, Perbaikan nama
sesuai Validasi Ditjen BPD tgl 23 Juni 2016, Perbaikan nama hasil
validasi data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina
Pemdes No.146/3672/BPD tgl 21 Juni 2017"
14.07.03.1019,,,,,3Cempedak Rahuk,,,"Pemekaran sebagian Kel. Banjar XII, Perda No. 10/2009"
14.07.04,,,,4Rimba Melintang,1,11,,
14.07.04.1001,,,,,1Rimba Melintang,,,"Perubahan status menjadi Kel, Perda No. 11/2009"
14.07.04.2002,,,,,,1 Jumrah,,
14.07.04.2003,,,,,,2 Telukpulau Hilir,,
14.07.04.2004,,,,,,3 Telukpulau Hulu,,
14.07.04.2005,,,,,,4 Langgadai Hulu,,
14.07.04.2006,,,,,,5 Lenggadai Hilir,,
14.07.04.2007,,,,,,6 Mukti Jaya,,"Perbaikan nama desa sesuai hasil Validasi Ditjen Bina Pemdes ttg Data
Nama dan Kode Desa tgl 23 Juni 2016, Perbaikan nama hasil validasi
data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina Pemdes
No.146/3672/BPD tgl 21 Juni 2017"
14.07.04.2008,,,,,,7 Karya Mukti,,"Perbaikan nama desa sesuai hasil Validasi Ditjen Bina Pemdes ttg Data
Nama dan Kode Desa tgl 23 Juni 2016"
14.07.04.2009,,,,,,8 Harapan Jaya,,"Pemekaran sebagian Kel.Rimba Melintang, Perda No.17/2009,
Perbaikan nama sesuai Validasi Ditjen BPD tgl 23 Juni 2016, Perbaikan
nama hasil validasi data nama desa tgl 28 April 2017 dan rekomendasi
Ditjen Bina Pemdes No.146/3672/BPD tgl 21 Juni 2017"
14.07.04.2010,,,,,,9 Seremban Jaya,,"Pemekaran sebagian Kel.Rimba Melintang, Perda No.17/2009,
Perbaikan nama sesuai Validasi Ditjen BPD tgl 23 Juni 2016, Perbaikan
nama hasil validasi data nama desa tgl 28 April 2017 dan rekomendasi
Ditjen Bina Pemdes No.146/3672/BPD tgl 21 Juni 2017"
14.07.04.2011,,,,,,10 Pematang Botam,,"Pemekaran sebagian Kel.Rimba Melintang, Perda No.17/2009,
Perbaikan nama sesuai Validasi Ditjen BPD tgl 23 Juni 2016, Perbaikan
nama hasil validasi data nama desa tgl 28 April 2017 dan rekomendasi
Ditjen Bina Pemdes No.146/3672/BPD tgl 21 Juni 2017"
14.07.04.2012,,,,,,11 Pematang Sikek,,"Pemekaran sebagian Telukpulau Hilir, Perda No.6/2012, Perbaikan
nama sesuai Validasi Ditjen BPD tgl 23 Juni 2016, Perbaikan nama hasil
validasi data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina
Pemdes No.146/3672/BPD tgl 21 Juni 2017"
14.07.05,,,,5Bagansinembah,2,11,,
,,,,,,,,
