K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
75,GORONTALO,,,,,,,
75.71,KOTA GORONTALO,,,9,50,0,"70,933","Luas Wilayah Definitif sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022"
75.71.01,,,,1Kota Barat,7,-,,
75.71.01.1001,,,,,1Dembe I,,,
75.71.01.1002,,,,,2Lekobalo,,,
75.71.01.1003,,,,,3Pilolodaa,,,
75.71.01.1004,,,,,4Buliide,,,
75.71.01.1005,,,,,5Tenilo,,,
75.71.01.1006,,,,,6Molosipat W,,,
,,,,,Libuo,,,Menjadi wil. Kec. Dungingi
75.71.01.1008,,,,,7Buladu,,,
,,,,,Tuladenggi,,,Menjadi wil. Kec. Dungingi
,,,,,Huangobotu,,,Menjadi wil. Kec. Dungingi
,,,,,Tomulobutao,,,Menjadi wil. Kec. Dungingi
75.71.02,,,,2Kota Selatan,5,-,,
,,,,,Donggala,,,Menjadi wil. Kec. Hulonthalangi Perda No. 21/2011
,,,,,Pohe,,,Menjadi wil. Kec. Hulonthalangi Perda No. 21/2011
,,,,,Tenda,,,Menjadi wil. Kec. Hulonthalangi Perda No. 21/2011
,,,,,Leato Utara,,,Menjadi wil. Kec. Kota Timur
,,,,,Leato Selatan,,,Menjadi wil. Kec. Kota Timur
,,,,,Tafumolo,,,Menjadi wil. Kec. Kota Timur
,,,,,Botu,,,Menjadi wil. Kec. Kota Timur
,,,,,Bugis,,,Menjadi wil. Kec. Kota Timur
,,,,,Ipilo,,,Menjadi wil. Kec. Kota Timur
75.71.02.1010,,,,,1Biawao,,,
,,,,,Siendeng,,,Menjadi wil. Hulonthalangi Perad No. 21/2011
75.71.02.1012,,,,,2Biawu,,,
75.71.02.1013,,,,,3Limba B,,,
,,,,,Heledulaa Selatan,,,Menjadi wil. Kec. Kota Timur
,,,,,Padebuolo,,,Menjadi wil. Kec. Kota Timur
,,,,,Tamalate,,,Menjadi wil. Kec. Kota Timur
,,,,,Moodu,,,Menjadi wil. Kec. Kota Timur
,,,,,Heledulaa Utara,,,Menjadi wil. Kec. Kota Timur
75.71.02.1019,,,,,4Limba U I,,,
75.71.02.1020,,,,,5Limba U II,,,
,,,,,Tanjung Keramat,,,Menjadi wil. Kec. Hulonthalangi Perda No. 21/2011
75.71.03,,,,3Kota Utara,6,-,,
,,,,,,,,
