K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
33.20.13.2005,,,,,,5 Damarjati,,
33.20.13.2006,,,,,,6 Purwogondo,,
33.20.13.2007,,,,,,7 Margoyoso,,
33.20.13.2008,,,,,,8 Sendang,,
33.20.13.2009,,,,,,9 Kriyan,,
33.20.13.2010,,,,,,10 Robayan,,
33.20.13.2011,,,,,,11 Bakalan,,
33.20.13.2012,,,,,,12 Manyargading,,
33.20.14,,,,14Kembang,-,11,,
33.20.14.2001,,,,,,1 Dudak Awu,,"Koreksi nama, Surat Sekda No 140/0945 tgl 16 Februari 2016
Perbaikan nama desa semula Dudakawu menjadi Dudak Awu, sesuai:
Perda Kab. Jepara No.4/2015; dan
Surat Pemdes No. 145/3098/BPD Tanggal 17 Juni 2022."
33.20.14.2002,,,,,,2 Sumanding,,
33.20.14.2003,,,,,,3 Bucu,,
33.20.14.2004,,,,,,4 Cepogo,,Koreksi Srt Sekda Kab Jepara No. 140/0945 tgl 16 Februari 2016
33.20.14.2005,,,,,,5 Pendem,,
33.20.14.2006,,,,,,6 Jinggotan,,
33.20.14.2007,,,,,,7 Dermolo,,
33.20.14.2008,,,,,,8 Kaliaman,,
33.20.14.2009,,,,,,9 Tubanan,,
33.20.14.2010,,,,,,10 Balong,,
33.20.14.2011,,,,,,11 Kancilan,,
33.20.15,,,,15Pakis Aji,-,8,,Perda No. 17/2007
33.20.15.2001,,,,,,1 Lebak,,Semula wil. Kec. Mlonggo
33.20.15.2002,,,,,,2 Bulungan,,Semula wil. Kec. Mlonggo
33.20.15.2003,,,,,,3 Suwawal Timur,,Semula wil. Kec. Mlonggo
33.20.15.2004,,,,,,4 Kawak,,Semula wil. Kec. Mlonggo
33.20.15.2005,,,,,,5 Tanjung,,Semula wil. Kec. Mlonggo
33.20.15.2006,,,,,,6 Plajan,,Semula wil. Kec. Mlonggo
33.20.15.2007,,,,,,7 Slagi,,Semula wil. Kec. Mlonggo
33.20.15.2008,,,,,,8 Mambak,,Semula wil. Kec. Mlonggo
33.20.16,,,,16Donorojo,-,8,,Perda No. 17/2007
33.20.16.2001,,,,,,1 Sumberrejo,,Surat Sekda Kab. Jepara No 140/0945 tgl 16 Februari 2016
33.20.16.2002,,,,,,2 Clering,,Semula wil. Kec. Keling
33.20.16.2003,,,,,,3 Ujungwatu,,Surat Sekda Kab. Jepara No 140/0945 tgl 16 Februari 2016
33.20.16.2004,,,,,,4 Banyumanis,,Semula wil. Kec. Keling
33.20.16.2005,,,,,,5 Tulakan,,Semula wil. Kec. Keling
33.20.16.2006,,,,,,6 Bandungharjo,,Semula wil. Kec. Keling
33.20.16.2007,,,,,,7 Blingoh,,Semula wil. Kec. Keling
,,,,,,,,
