Kode Pulau,"Nama Provinsi, Kabupaten/Kota, Pulau",Jumlah,Kordinat,Keterangan
21.02.40238,Pulau Tokonghiu Besar,,"01°11'13.80"" U 103°20'43.94"" T",TBP
21.02.40239,Pulau Tokonghiu Kecil,,"01°11'26.20"" U 103°21'09.36"" T",BP (PPKT)
21.02.40240,Pulau Tokongkelelawar,,"01°09'02.71"" U 103°18'11.63"" T",TBP
21.02.40241,Pulau Tokongsekatip,,"00°44'46.87"" U 103°56'31.94"" T",TBP
21.02.40242,Pulau Tuan,,"00°46'57.96"" U 103°20'45.22"" T",TBP
21.02.40243,Pulau Tulang,,"00°55'50.00"" U 103°25'27.00"" T",BP
21.02.40244,Pulau Tuntun,,"01°09'00.75"" U 103°21'03.51"" T",TBP
21.02.40245,Pulau Ulat,,"00°36'21.42"" U 103°42'00.14"" T",TBP
21.02.40246,Pulau Ungar,,"00°39'24.99"" U 103°29'33.00"" T",BP
21.02.40247,Pulau Ungkuwapa,,"00°35'38.00"" U 103°38'11.00"" T",TBP
21.02.40248,Pulau Wakbu,,"00°32'33.00"" U 103°33'49.00"" T",TBP
21.03,KAB. NATUNA,172,,
21.03.40001,Pulau Akar,,"03°46'49.98"" U 108°21'58.09"" T",TBP
21.03.40002,Pulau Antu,,"03°35'30.00"" U 108°03'18.00"" T",TBP
21.03.40003,Pulau Batu Apet Hitam,,"03°49'37.56"" U 108°25'00.39"" T",
21.03.40004,Pulau Batu Apet Putih,,"03°49'32.51"" U 108°24'03.83"" T",
21.03.40005,Pulau Batu Atas,,"03°49'37.35"" U 108°24'01.19"" T",
21.03.40006,Pulau Batu Belei,,"03°58'07.28"" U 108°24'02.33"" T",
21.03.40007,Pulau Batu Belei,,"03°47'18.62"" U 108°23'24.04"" T",
21.03.40008,Pulau Batu Besar,,"02°28'04.93"" U 108°57'50.95"" T",TBP
21.03.40009,Pulau Batu Cundung,,"03°59'11.48"" U 108°22'42.54"" T",
21.03.40010,Pulau Batu Ghamai,,"03°57'10.54"" U 108°24'02.57"" T",
21.03.40011,Pulau Batu Hitam,,"03°49'23.73"" U 108°24'42.28"" T",
21.03.40012,Pulau Batu Kabien,,"03°47'41.62"" U 108°23'30.04"" T",
21.03.40013,Pulau Batu Madu,,"03°49'09.40"" U 108°23'47.55"" T",
21.03.40014,Pulau Batu Meghayeu Besou,,"03°57'17.74"" U 108°24'16.65"" T",
21.03.40015,Pulau Batu Meghayeu Kecik,,"03°57'02.80"" U 108°24'08.77"" T",
21.03.40016,Pulau Batu Putih,,"03°49'46.20"" U 108°24'53.65"" T",
21.03.40017,Pulau Batu Telok,,"03°47'19.54"" U 108°23'35.32"" T",
21.03.40018,Pulau Batu Tughi,,"03°48'49.82"" U 108°24'01.70"" T",
21.03.40019,Pulau Batu Tukok Dua,,"03°49'45.20"" U 108°25'21.03"" T",
21.03.40020,Pulau Batu Tukok Satu,,"03°49'45.85"" U 108°25'21.35"" T",
21.03.40021,Pulau Batu Umbong,,"03°47'56.82"" U 108°23'19.97"" T",
21.03.40022,Pulau Batuasuk,,"03°34'53.03"" U 108°04'32.03"" T",TBP
21.03.40023,Pulau Batubatu,,"03°23'53.49"" U 107°50'19.23"" T",TBP
21.03.40024,Pulau Batubelacan,,"02°31'00.05"" U 108°58'43.52"" T",TBP
21.03.40025,Pulau Batubelah,,"03°48'19.70"" U 108°00'00.57"" T",TBP
21.03.40026,Pulau Batuberian Besar,,"02°29'25.00"" U 108°56'55.00"" T",TBP
21.03.40027,Pulau Batuberian Kecil,,"02°29'57.00"" U 108°57'46.00"" T",TBP
21.03.40028,Pulau Batubilis,,"03°56'33.46"" U 107°56'59.34"" T",TBP
