K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
,,,,,,Mekar Jaya,,Menjadi wil. Kec. Sebangau Kuala
62.11.02.2014,,,,,,9 Papuyu III Sei. Pudak,,"Perbaikan nama sesuai hasil Rakernis Ditjen Bina Pemdes tentang
Klarifikasi Data Nama dan Kodefikasi Desa tgl 1 April 2016"
62.11.02.2015,,,,,,10 Tanjung Perawan,,PMD
62.11.02.2016,,,,,,11 Bahaur Hulu Permai,,Perda No. 5/2009
62.11.02.2017,,,,,,12 Bahaur Batu Raya,,Perda No. 5/2009
62.11.02.1018,,,,,1Bahaur Basantan,,,"Pemekaran Kel, Perda No. 3/2010"
62.11.03,,,,3Kahayan Tengah,-,14,,
62.11.03.2001,,,,,,1 Tanjung Sangalang,,
62.11.03.2002,,,,,,2 Penda Barania,,"Perbaikan nama sesuai hasil Rakernis Ditjen Bina Pemdes tentang
Klarifikasi Data Nama dan Kodefikasi Desa tgl 1 April 2016"
62.11.03.2003,,,,,,3 Bukit Rawi,,
62.11.03.2004,,,,,,4 Tuwung,,
62.11.03.2005,,,,,,5 Sigi,,
62.11.03.2006,,,,,,6 Petuk Liti,,
62.11.03.2007,,,,,,7 Bukit Liti,,
62.11.03.2008,,,,,,8 Bahu Palawa,,
62.11.03.2009,,,,,,9 Pamarunan,,
62.11.03.2010,,,,,,10 Balukon,,"Perbaikan nama sesuai hasil Rakernis Ditjen Bina Pemdes tentang
Klarifikasi Data Nama dan Kodefikasi Desa tgl 1 April 2016"
62.11.03.2011,,,,,,11 Bukit Bamba,,
62.11.03.2012,,,,,,12 Tahawa,,
62.11.03.2013,,,,,,13 Parahangan,,"Perbaikan nama sesuai hasil Rakernis Ditjen Bina Pemdes tentang
Klarifikasi Data Nama dan Kodefikasi Desa tgl 1 April 2016"
62.11.03.2014,,,,,,14 Bereng Rambang,,
62.11.04,,,,4Banama Tingang,-,15,,
62.11.04.2001,,,,,,1 Manen Paduran,,
62.11.04.2002,,,,,,2 Manen Kaleka,,"Perbaikan nama sesuai hasil Rakernis Ditjen Bina Pemdes tentang
Klarifikasi Data Nama dan Kodefikasi Desa tgl 1 April 2016"
62.11.04.2003,,,,,,3 Lawang Uru,,
62.11.04.2004,,,,,,4 Hurung,,
62.11.04.2005,,,,,,5 Hanua,,
62.11.04.2006,,,,,,6 Ramang,,
62.11.04.2007,,,,,,7 Tambak,,
62.11.04.2008,,,,,,8 Pahawan,,
62.11.04.2009,,,,,,9 Goha,,"Perbaikan nama sesuai hasil Rakernis Ditjen Bina Pemdes tentang
Klarifikasi Data Nama dan Kodefikasi Desa tgl 1 April 2016"
62.11.04.2010,,,,,,10 Bawan,,
62.11.04.2011,,,,,,11 Tumbang Tarusan,,
62.11.04.2012,,,,,,12 Pandawei,,
62.11.04.2013,,,,,,13 Pangi,,
62.11.04.2014,,,,,,14 Tangkahen,,
,,,,,,,,
