K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
94.03.20.2006,,,,,,6 Miyamo,,
94.03.21,,,,21Dogomo,,,,"Semula Wil. Prov. Papua; UU No 15 Tahun 2022 Tentang
Pembentukan Provinsi Papua Tengah"
94.03.21.2001,,,,,,1 Dogomo,,
94.03.21.2002,,,,,,2 Bomong Bugopa,,
94.03.21.2003,,,,,,3 Dangipa,,"Perbaikan nama desa/kampung semula Danggipa menjadi Dangipa,
sesuai:
Perda Kabupaten Paniai No.20/2021; dan
BA No. 29/TopoII/IX/2022 Tanggal 7 September 2022."
94.03.21.2004,,,,,,4 Ondegapa,,
94.03.21.2005,,,,,,5 Sogomo,,
94.03.22,,,,22Aweida,,,,"Semula Wil. Prov. Papua; UU No 15 Tahun 2022 Tentang
Pembentukan Provinsi Papua Tengah"
,,,,,,Akoubaida,,"Menjadi wilayah Kec. Fajar Timur berdasarkan Perda Kab. Paniai No 2
Tahun 2022 tentang Pembentukan Distrik Fajar Timur Di Kabupaten
Paniai"
,,,,,,Yabomaida,,"Menjadi wilayah Kec. Fajar Timur berdasarkan Perda Kab. Paniai No 2
Tahun 2022 tentang Pembentukan Distrik Fajar Timur Di Kabupaten
Paniai"
,,,,,,Yabomaida II,,"Menjadi wilayah Kec. Fajar Timur berdasarkan Perda Kab. Paniai No 2
Tahun 2022 tentang Pembentukan Distrik Fajar Timur Di Kabupaten
Paniai"
94.03.22.2001,,,,,,1 Deta,,
94.03.22.2002,,,,,,2 Tuguwai,,
94.03.22.2003,,,,,,3 Tuguwai Moma,,"Perbaikan nama desa/kampung semula Tuguwaimoma menjadi
Tuguwai Moma, sesuai:
Perda Kabupaten Paniai No.20/2021; dan
BA No. 29/TopoII/IX/2022 Tanggal 7 September 2022."
94.03.22.2004,,,,,,4 Bumaida,,
94.03.22.2005,,,,,,5 Debaiye,,
94.03.22.2007,,,,,,6 Komopa,,
94.03.23,,,,23Topiyai,,,,"Semula Wil. Prov. Papua; UU No 15 Tahun 2022 Tentang
Pembentukan Provinsi Papua Tengah"
94.03.23.2001,,,,,,1 Obaipugaida,,
94.03.23.2002,,,,,,2 Eyagitaida,,
94.03.23.2003,,,,,,3 Momageida,,
94.03.23.2004,,,,,,4 Ekauwiya,,
94.03.23.2005,,,,,,5 DebaKebouda,,"Perbaikan nama desa/kampung semula Debakebouda menjadi
DebaKebouda, sesuai:
Perda Kabupaten Paniai No.20/2021; dan
BA No. 29/TopoII/IX/2022 Tanggal 7 September 2022."
94.03.23.2006,,,,,,6 Kaidoutadi,,
94.03.23.2007,,,,,,7 Pogeidimi,,
94.03.23.2008,,,,,,8 Okonobaida,,
94.03.23.2009,,,,,,9 Gakokotu,,
,,,,,,,,
