K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
95.03.16.2003,,,,,,3 Aguluntipmu,,"Perbaikan nama desa/kampung semula Ugulintipmu menjadi
Aguluntipmu, sesuai:
Perda Kab. Yahukimo No.5/2006; dan
BA No.32/TopoII/IX/2022 Tanggal 8 September 2022."
95.03.16.2004,,,,,,4 Nilen,,
95.03.16.2005,,,,,,5 Surukmu,,
95.03.16.2006,,,,,,6 Tanda,,
95.03.17,,,,17Werima,,,,"Semula wil Prov. Papua; UU No. 16 Tahun 2022 tentang Pembentukan
Provinsi Papua Pegunungan"
95.03.17.2001,,,,,,1 Lokon,,
95.03.17.2002,,,,,,2 Luarima,,
95.03.17.2003,,,,,,3 Werima,,
95.03.17.2004,,,,,,4 Hanoasuok,,
95.03.17.2005,,,,,,5 Wesagalep,,
95.03.17.2006,,,,,,6 Wesama,,
95.03.17.2007,,,,,,7 Weasi,,
95.03.17.2008,,,,,,8 Weriaput,,
95.03.17.2009,,,,,,9 Suesi,,
95.03.17.2010,,,,,,10 Nesuwen,,
95.03.17.2011,,,,,,11 Esema Husage,,
95.03.17.2012,,,,,,12 Libuk,,
95.03.17.2013,,,,,,13 Hagawen,,
95.03.17.2014,,,,,,14 Hepia,,
95.03.18,,,,18Tangma,,,,"Semula wil Prov. Papua; UU No. 16 Tahun 2022 tentang Pembentukan
Provinsi Papua Pegunungan"
95.03.18.2001,,,,,,1 Tangma,,
95.03.18.2002,,,,,,2 Wamarek,,
95.03.18.2003,,,,,,3 Hipela,,
95.03.18.2004,,,,,,4 Huewi,,
95.03.18.2005,,,,,,5 Punno,,
95.03.18.2006,,,,,,6 Simeka,,
95.03.18.2007,,,,,,7 Yeleas,,
95.03.18.2008,,,,,,8 Aleleng,,
95.03.18.2009,,,,,,9 Yalimo,,
95.03.18.2010,,,,,,10 Helo,,
95.03.19,,,,19Ukha,,,,"Semula wil Prov. Papua; UU No. 16 Tahun 2022 tentang Pembentukan
Provinsi Papua Pegunungan"
95.03.19.2001,,,,,,1 Ukha,,
95.03.19.2002,,,,,,2 Kuleken,,
95.03.19.2003,,,,,,3 Amisangi,,
95.03.19.2004,,,,,,4 Wenapuk,,
95.03.19.2005,,,,,,5 Eki,,
