K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
21,KEPULAUAN RIAU,,,,,,,
21.71,KOTA BATAM,,,12,64,0,"1.034,732","Luas Wilayah Definitif, PGP sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022 (tidak
ada batas darat dengan kab/kota lainnya)."
21.71.01,,,,1Belakang Padang,6,-,,
,,,,,Belakang Padang,,,
21.71.01.1002,,,,,1Pemping,,,
21.71.01.1003,,,,,2Kasu,,,
21.71.01.1004,,,,,3Pulau Terung,,,
21.71.01.1005,,,,,4Pecong,,,
21.71.01.1006,,,,,5Tanjung Sari,,,
21.71.01.1007,,,,,6Sekanak Raya,,,
21.71.02,,,,2Batu Ampar,4,-,,
21.71.02.1001,,,,,1Tanjung Sengkuang,,,
21.71.02.1002,,,,,2Sungai Jodoh,,,
21.71.02.1003,,,,,3Batu Merah,,,
21.71.02.1004,,,,,4Kampung Seraya,,,
,,,,,Bengkong Indah,,,"Menjadi wil Kec Bengkong, Perda No. 2/2005"
,,,,,Bukit Jodoh,,,
,,,,,Harapan baru,,,
,,,,,Bengkong Laut,,,"Menjadi wil Kec Bengkong, Perda No. 2/2005"
21.71.03,,,,3Sekupang,7,-,,
21.71.03.1001,,,,,1Sungai Harapan,,,
21.71.03.1002,,,,,2Tanjung Pinggir,,,
21.71.03.1003,,,,,3Tanjung Riau,,,
,,,,,Tanjung Uncang,,,"Menjadi wil Kec Batu Aji, Perda No. 2/2005"
21.71.03.1005,,,,,4Tiban Indah,,,
21.71.03.1006,,,,,5Tiban Baru,,,
21.71.03.1007,,,,,6Tiban Lama,,,
21.71.03.1008,,,,,7Patam Lestari,,,
21.71.04,,,,4Nongsa,4,-,,
21.71.04.1001,,,,,1Sambau,,,
21.71.04.1002,,,,,2Batu Besar,,,
21.71.04.1003,,,,,3Kabil,,,
21.71.04.1004,,,,,4Ngenang,,,
,,,,,Baloi Permai,,,Menjadi wil. Kec. Batam Kota
,,,,,,Taman Baloi,,Menjadi wil. Kec. Batam Kota
,,,,,Teluk Tering,,,Menjadi wil. Kec. Batam Kota
,,,,,,,,
