K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
35,JAWA TIMUR,,,,,,,
35.02,KAB. PONOROGO,,,21,26,281,"1.418,618","Luas Wilayah Definitif sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022"
35.02.01,,,,1Slahung,-,22,,
35.02.01.2001,,,,,,1 Tugurejo,,
35.02.01.2002,,,,,,2 Senepo,,
35.02.01.2003,,,,,,3 Slahung,,
35.02.01.2004,,,,,,4 Caluk,,
35.02.01.2005,,,,,,5 Broto,,
35.02.01.2006,,,,,,6 Menggare,,
35.02.01.2007,,,,,,7 Kambeng,,
35.02.01.2008,,,,,,8 Wates,,
35.02.01.2009,,,,,,9 Ngilo-Ilo,,
35.02.01.2010,,,,,,10 Duri,,
35.02.01.2011,,,,,,11 Ngloning,,
35.02.01.2012,,,,,,12 Plancungan,,
35.02.01.2013,,,,,,13 Jebeng,,
35.02.01.2014,,,,,,14 Galak,,
35.02.01.2015,,,,,,15 Truneng,,
35.02.01.2016,,,,,,16 Simo,,
35.02.01.2017,,,,,,17 Crabak,,
35.02.01.2018,,,,,,18 Mojopitu,,
35.02.01.2019,,,,,,19 Gundik,,
35.02.01.2020,,,,,,20 Nailan,,
35.02.01.2021,,,,,,21 Gombang,,
35.02.01.2022,,,,,,22 Janti,,
35.02.02,,,,2Ngrayun,-,11,,
35.02.02.2001,,,,,,1 Wonodadi,,
35.02.02.2002,,,,,,2 Sendang,,
35.02.02.2003,,,,,,3 Baosan Kidul,,
35.02.02.2004,,,,,,4 Binade,,
35.02.02.2005,,,,,,5 Mrayan,,
35.02.02.2006,,,,,,6 Baosan Lor,,
35.02.02.2007,,,,,,7 Temon,,
35.02.02.2008,,,,,,8 Selur,,
35.02.02.2009,,,,,,9 Ngrayun,,
35.02.02.2010,,,,,,10 Cepoko,,
35.02.02.2011,,,,,,11 Gedangan,,SK Bup. No. 1439/2007 dengan SK DPRD No. 12/DPRD/2007
,,,,,,,,
