K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
33,JAWA TENGAH,,,,,,,
33.13,KAB. KARANGANYAR,,,17,15,162,"803,047","Luas Wilayah Definitif sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022"
33.13.01,,,,1Jatipuro,-,10,,
33.13.01.2001,,,,,,1 Ngepungsari,,
33.13.01.2002,,,,,,2 Jatipurwo,,
33.13.01.2003,,,,,,3 Jatipuro,,
33.13.01.2004,,,,,,4 Jatisobo,,
33.13.01.2005,,,,,,5 Jatiwarno,,
33.13.01.2006,,,,,,6 Jatimulyo,,
33.13.01.2007,,,,,,7 Jatisuko,,
33.13.01.2008,,,,,,8 Jatiharjo,,
33.13.01.2009,,,,,,9 Jatikuwung,,
33.13.01.2010,,,,,,10 Jatiroyo,,
33.13.02,,,,2Jatiyoso,-,9,,
33.13.02.2001,,,,,,1 Jatisawit,,
33.13.02.2002,,,,,,2 Petung,,
33.13.02.2003,,,,,,3 Wonokeling,,
33.13.02.2004,,,,,,4 Jatiyoso,,
33.13.02.2005,,,,,,5 Tlobo,,
33.13.02.2006,,,,,,6 Wonorejo,,
33.13.02.2007,,,,,,7 Beruk,,
33.13.02.2008,,,,,,8 Karangsari,,
33.13.02.2009,,,,,,9 Wukirsawit,,
33.13.03,,,,3Jumapolo,-,12,,
33.13.03.2001,,,,,,1 Paseban,,
33.13.03.2002,,,,,,2 Lemahbang,,
33.13.03.2003,,,,,,3 Jatirejo,,
33.13.03.2004,,,,,,4 Kwangsan,,
33.13.03.2005,,,,,,5 Karangbangun,,
33.13.03.2006,,,,,,6 Ploso,,
33.13.03.2007,,,,,,7 Giriwondo,,
33.13.03.2008,,,,,,8 Kadipiro,,
33.13.03.2009,,,,,,9 Jumantoro,,
33.13.03.2010,,,,,,10 Kedawung,,
33.13.03.2011,,,,,,11 Jumapolo,,
33.13.03.2012,,,,,,12 Bakalan,,
33.13.04,,,,4Jumantono,-,11,,
,,,,,,,,
