K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
14.07.05.2025,,,,,,8 Bakti Makmur,,"Pemekaran sebagian Desa Bahtera Makmur, Perda No.12/2009,
Perbaikan nama sesuai Validasi Ditjen BPD tgl 23 Juni 2016, Perbaikan
nama hasil validasi data nama desa tgl 28 April 2017 dan rekomendasi
Ditjen Bina Pemdes No.146/3672/BPD tgl 21 Juni 2017"
,,,,,,Makmur Jaya,,"Menjadi wil Kec. Bagan Sinembah Raya, Perda 3/2019"
,,,,,,Pasir Putih Utara,,"Menjadi wil Kec. Balai Jaya, Perda 3/2019"
14.07.05.2028,,,,,,9 Jaya Agung,,"Pemekaran sebagian Desa Bahtera Makmur, Perda No.4/2012,
Perbaikan nama sesuai Validasi Ditjen BPD tgl 23 Juni 2016, Perbaikan
nama hasil validasi data nama desa tgl 28 April 2017 dan rekomendasi
Ditjen Bina Pemdes No.146/3672/BPD tgl 21 Juni 2017"
,,,,,,"Harapan Makmur
Selatan",,"Menjadi wil Kec. Bagan Sinembah Raya, Perda 3/2019"
14.07.05.2030,,,,,,10 Meranti Makmur,,"Pemekaran sebagian Desa Bahtera Makmur, Perda No.4/2012,
Perbaikan nama sesuai Validasi Ditjen BPD tgl 23 Juni 2016, Perbaikan
nama hasil validasi data nama desa tgl 28 April 2017 dan rekomendasi
Ditjen Bina Pemdes No.146/3672/BPD tgl 21 Juni 2017"
14.07.05.2031,,,,,,11 Bhayangkara Jaya,,"Pemekaran sebagian Desa Bagan Batu, Perda No.4/2012, Perbaikan
nama sesuai Validasi Ditjen BPD tgl 23 Juni 2016, Perbaikan nama hasil
validasi data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina
Pemdes No.146/3672/BPD tgl 21 Juni 2017"
,,,,,,Pasir Putih Barat,,"Menjadi wil Kec. Balai Jaya, Perda 3/2019"
,,,,,,"Bagansinembah
Timur",,"Menjadi wil Kec. Bagan Sinembah Raya, Perda 3/2019"
,,,,,,Balam Jaya,,"Menjadi wil Kec. Balai Jaya, Perda 3/2019"
14.07.06,,,,6Pasir Limau Kapas,1,7,,
14.07.06.2001,,,,,,1 Panipahan,,
14.07.06.2002,,,,,,2 Telukpulai,,
14.07.06.2003,,,,,,3 Pasir Limau Kapas,,"Perbaikan nama desa sesuai hasil Validasi Ditjen Bina Pemdes ttg Data
Nama dan Kode Desa tgl 23 Juni 2016, Perbaikan nama hasil validasi
data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina Pemdes
No.146/3672/BPD tgl 21 Juni 2017"
14.07.06.2004,,,,,,4 Sungai Daun,,"Perbaikan nama desa sesuai hasil Validasi Ditjen Bina Pemdes ttg Data
Nama dan Kode Desa tgl 23 Juni 2016, Perbaikan nama hasil validasi
data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina Pemdes
No.146/3672/BPD tgl 21 Juni 2017"
14.07.06.2005,,,,,,5 Panipahan Darat,,"Pemekaran sebagian Desa Panipahan, Perda No.19/2009, Perbaikan
nama sesuai Validasi Ditjen BPD tgl 23 Juni 2016, Perbaikan nama hasil
validasi data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina
Pemdes No.146/3672/BPD tgl 21 Juni 2017"
14.07.06.2006,,,,,,6 Panipahan Laut,,"Pemekaran sebagian Desa Panipahan, Perda No.19/2009, Perbaikan
nama sesuai Validasi Ditjen BPD tgl 23 Juni 2016, Perbaikan nama hasil
validasi data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina
Pemdes No.146/3672/BPD tgl 21 Juni 2017"
14.07.06.1007,,,,,1Panipahan,,,"Pemekaran sebagian Desa Panipahan, Panipahan Darat, dan
Telukpulai, Perda No. 11/2009"
14.07.06.2008,,,,,,7 Pulaujemur,,"Pemekaran sebagian Desa Pasir Limau Kapas, Perda No. 19/2009"
14.07.07,,,,7Sinaboi,1,5,,
,,,,,,,,
