K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
19,KEPULAUAN BANGKA BELITUNG,,,,,,,
19.03,KAB. BANGKA SELATAN,,,8,3,50,"3.598,239","Luas Wilayah Definitif sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022."
19.03.01,,,,1Toboali,3,8,,
19.03.01.1001,,,,,1Toboali,,,
19.03.01.1002,,,,,2Teladan,,,
19.03.01.1003,,,,,3Tanjung Ketapang,,,"Perbaikan nama kel. semula Tanjungketapang menjadi Tanjung
Ketapang, sesuai:
Perda No. 26 Tahun 2007;
Surat Sekda Prov. Kep. Babel No. 120/03/03.a/1 tgl 31 Agustus 2022;
dan
Surat Sekda Kab. Bangka Selatan No. 100/1596/I/2022 tgl 29 Agustus
2022."
19.03.01.2004,,,,,,1 Serdang,,
19.03.01.2005,,,,,,2 Jeriji,,
19.03.01.2006,,,,,,3 Bikang,,
19.03.01.2007,,,,,,4 Gadung,,
19.03.01.2008,,,,,,5 Rias,,
,,,,,,Sadai,,"Menjadi wil. Kec. Tukak Sadai, Perda No. 26/2007"
19.03.01.2010,,,,,,6 Kepoh,,
,,,,,,Tukak,,"Menjadi wil. Kec. Tukak Sadai, Perda No. 26/2007"
19.03.01.2012,,,,,,7 Keposang,,
19.03.01.2013,,,,,,8 Rindik,,
,,,,,,Pasir Putih,,"Perda No. 22/2007, Menjadi wil. Kec. Tukak Sadai, Perda No. 26/2007"
,,,,,,Tiram,,"Perda No. 22/2007, Menjadi wil. Kec. Tukak Sadai, Perda No. 26/2007"
,,,,,,Bukit Terap,,"Perda No. 22/2007, Menjadi wil. Kec. Tukak Sadai, Perda No. 26/2007"
19.03.02,,,,2Lepar,-,4,,"Perubahan nama kec. semula Lepar Pongok menjadi Lepar, sesuai:
Perda No. 2 Tahun 2012;
Surat Sekda Prov. Kep. Babel No. 120/03/03.a/1 tgl 31 Agustus 2022;
dan
Surat Sekda Kab. Bangka Selatan No. 100/1596/I/2022 tgl 29 Agustus
2022."
19.03.02.2001,,,,,,1 Tanjung Labu,,"Perbaikan nama desa semula Tanjunglabu menjadi Tanjung Labu,
sesuai:
Perda No. 26 Tahun 2007;
Surat Sekda Prov. Kep. Babel No. 120/03/03.a/1 tgl 31 Agustus 2022;
dan
Surat Sekda Kab. Bangka Selatan No. 100/1596/I/2022 tgl 29 Agustus
2022."
,,,,,,,,
