K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
11.18.01.2021,,,,,,21 Kudrang,,
11.18.01.2022,,,,,,22 Lampoh Lada,,
11.18.01.2023,,,,,,23 Mulieng,,
11.18.01.2024,,,,,,24 Dayah Tuha,,
11.18.01.2025,,,,,,25 Rumpuen,,
11.18.01.2026,,,,,,26 Rambong,,
11.18.01.2027,,,,,,27 Meunasah Kulam,,
11.18.01.2028,,,,,,28 Grong-Grong,,
11.18.01.2029,,,,,,29 Kuta Trieng,,
11.18.01.2030,,,,,,30 Teupin Peuraho,,
11.18.02,,,,2Ulim,-,30,,Semula wil. Kab. Pidie
11.18.02.2001,,,,,,1 Dayah Baroh,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.18.02.2002,,,,,,2 Reuleut,,
11.18.02.2003,,,,,,3 Sambongan Baro,,"Perbaikan nama desa semula Sambungan Baro menjadi Sambongan
Baro, sesuai:
Qanun No. 2 Tahun 2022; dan
Surat Sekda Pem. Aceh No. 140/14270 tgl 07 September 2022."
11.18.02.2004,,,,,,4 Tijien Husen,,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh"
11.18.02.2005,,,,,,5 Meunasah Krueng,,
11.18.02.2006,,,,,,6 Geulanggang,,
11.18.02.2007,,,,,,7 Mesjid Ulim Baroh,,
11.18.02.2008,,,,,,8 Pulo Lhok,,
11.18.02.2009,,,,,,9 Dayah Leubue,,
11.18.02.2010,,,,,,10 Tijien Daboh,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.18.02.2011,,,,,,11 Keude Ulim,,
11.18.02.2012,,,,,,12 Meunasah Bueng,,
11.18.02.2013,,,,,,13 Balee Ulim,,
11.18.02.2014,,,,,,14 Grong Grong Capa,,
11.18.02.2015,,,,,,15 Meunasah Kumbang,,
11.18.02.2016,,,,,,16 Tanjong Ulim,,
11.18.02.2017,,,,,,17 Mesjid Ulim Tunong,,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh"
11.18.02.2018,,,,,,18 Pulo Ulim,,
11.18.02.2019,,,,,,19 Siblah Coh,,
11.18.02.2020,,,,,,20 Bidok,,
11.18.02.2021,,,,,,21 Pantang Cot Baloi,,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh"
,,,,,,,,
