K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
73,SULAWESI SELATAN,,,,,,,
73.16,KAB. ENREKANG,,,12,17,112,"1.806,845","Luas Wilayah Indikatif, PBW sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022."
73.16.01,,,,1Maiwa,1,21,,
73.16.01.1001,,,,,1Bangkala,,,
73.16.01.2002,,,,,,1 Pattondon Salu,,"Koreksi nama 'Patondon Salu' Srt Ditjen BPD No 140/5118/BPD tgl 18
Juli 2019"
73.16.01.2003,,,,,,2 Tuncung,,
73.16.01.2004,,,,,,3 Pasang,,
73.16.01.2005,,,,,,4 Salodua,,
73.16.01.2006,,,,,,5 Batu Mila,,
73.16.01.2007,,,,,,6 Puncak Harapan,,
73.16.01.2008,,,,,,7 Palakka,,
73.16.01.2009,,,,,,8 Tapong,,
73.16.01.2010,,,,,,9 Mangkawani,,
73.16.01.2011,,,,,,10 Botto Malangga,,
73.16.01.2012,,,,,,11 Boiya,,
73.16.01.2013,,,,,,12 Matajang,,
73.16.01.2014,,,,,,13 Baringin,,
73.16.01.2015,,,,,,14 Lebani,,
73.16.01.2016,,,,,,15 Limbuang,,
73.16.01.2017,,,,,,16 Paladang,,PMD dan Dukcapil
73.16.01.2018,,,,,,17 Pariwang,,PMD dan Dukcapil
73.16.01.2019,,,,,,18 Kaluppang,,PMD dan Dukcapil
73.16.01.2020,,,,,,19 Ongko,,PMD dan Dukcapil
73.16.01.2021,,,,,,20 Tanete,,PMD dan Dukcapil
73.16.01.2022,,,,,,21 Labuku,,PMD dan Dukcapil
73.16.02,,,,2Enrekang,6,12,,
73.16.02.1001,,,,,1Galonta,,,
73.16.02.1002,,,,,2Juppandang,,,
73.16.02.1003,,,,,3Puserren,,,
73.16.02.1004,,,,,4Lewaja,,,
73.16.02.2005,,,,,,1 Ranga,,
73.16.02.2006,,,,,,2 Buttu Batu,,
73.16.02.2007,,,,,,3 Tokkonan,,
73.16.02.2008,,,,,,4 Karueng,,
,,,,,,Banawa,,
73.16.02.1010,,,,,5Leoran,,,
,,,,,,,,
