K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
11.06.10.2034,,,,,,34 Tanjong,,
11.06.10.2035,,,,,,35 Reuloh,,
,,,,,,Gampong Blang,,Menjadi wil Kec. Blang Bintang Qanun No. 3/2006
,,,,,,Cot Karieng,,Menjadi wil Kec. Blang Bintang Qanun No. 3/2006
,,,,,,Cot Madi,,Menjadi wil Kec. Blang Bintang Qanun No. 3/2006
,,,,,,Cot Malem,,Menjadi wil Kec. Blang Bintang Qanun No. 3/2006
,,,,,,Bung Sidom,,Menjadi wil Kec. Blang Bintang Qanun No. 3/2006
11.06.10.2041,,,,,,36 Paleuh Blang,,
11.06.10.2042,,,,,,37 Cot Mentiwan,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.06.10.2043,,,,,,38 Lampreh Lam Jampok,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.06.10.2044,,,,,,39 Paleuh Pulo,,
11.06.10.2045,,,,,,40 Lamcot,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.06.10.2046,,,,,,41 Lamsinyeu,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.06.10.2047,,,,,,42 Lam Ue,,
11.06.10.2048,,,,,,43 Cot Gud,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.06.10.2049,,,,,,44 Lamdaya,,
11.06.10.2050,,,,,,45 Lambada,,
11.06.10.2051,,,,,,46 Ujong XII,,
11.06.10.2052,,,,,,47 Bada,,
11.06.10.2053,,,,,,48 Lamteungoh,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.06.10.2054,,,,,,49 Kayee Lee,,
,,,,,,Lambaro,,Surat Pemerintah Aceh No. 141/37154 tanggal 23 November 2012
11.06.10.2056,,,,,,50 Lampreh Lamteungoh,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.06.11,,,,11Kuta Baro,-,47,,
11.06.11.2001,,,,,,1 Krueng Anoi,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.06.11.2002,,,,,,2 Lam Puuk,,
11.06.11.2003,,,,,,3 Cot Beut,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
,,,,,,,,
