K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
14.09.13,,,,"13Kuantan Hilir
Seberang",-,14,,"Pemekaran wil Kec. Kuantan Hilir, Perda No. 24/2012"
14.09.13.2001,,,,,,1 Pulaubaru,,"Semula wil Kec. Kuantan Hilir, Perda No. 24/2012"
14.09.13.2002,,,,,,2 Pulauberalo,,"Semula wil Kec. Kuantan Hilir, Perda No. 24/2012"
14.09.13.2003,,,,,,3 Pulaukulur,,"Semula wil Kec. Kuantan Hilir, Perda No. 24/2012"
14.09.13.2004,,,,,,4 Pelukahan,,"Semula wil Kec. Kuantan Hilir, Perda No. 24/2012"
14.09.13.2005,,,,,,5 Pengalihan,,"Semula wil Kec. Kuantan Hilir, Perda No. 24/2012"
14.09.13.2006,,,,,,6 Lumbok,,"Semula wil Kec. Kuantan Hilir, Perda No. 24/2012"
14.09.13.2007,,,,,,7 Teratak Jering,,"Semula wil Kec. Kuantan Hilir, Perda No.24/2012, Perbaikan nama
sesuai Validasi Ditjen BPD tgl 23 Juni 2016, Perbaikan nama hasil
validasi data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina
Pemdes No.146/3672/BPD tgl 21 Juni 2017"
14.09.13.2008,,,,,,8 Tanjungpisang,,"Semula wil Kec. Kuantan Hilir, Perda No. 24/2012"
14.09.13.2009,,,,,,9 Danau,,"Semula wil Kec. Kuantan Hilir, Perda No. 24/2012"
14.09.13.2010,,,,,,10 Kasang Limau Sundai,,"Semula wil Kec.Kuantan Hilir, Perda No.24/2012, Perbaikan nama
sesuai Validasi Ditjen BPD tgl 23 Juni 2016, Perbaikan nama hasil
validasi data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina
Pemdes No.146/3672/BPD tgl 21 Juni 2017"
14.09.13.2011,,,,,,11 Koto Rajo,,"Semula wil Kec. Kuantan Hilir, Perda No.24/2012, Perbaikan nama
sesuai Validasi Ditjen BPD tgl 23 Juni 2016, Perbaikan nama hasil
validasi data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina
Pemdes No.146/3672/BPD tgl 21 Juni 2017"
14.09.13.2012,,,,,,12 Tanjung,,"Semula wil Kec. Kuantan Hilir, Perda No. 24/2012"
14.09.13.2013,,,,,,13 Sungaisorik,,"Semula wil Kec. Kuantan Hilir, Perda No. 24/2012"
14.09.13.2014,,,,,,14 Rawang Oguang,,"Pemekaran sbagian Ds.Sungaisorik Perda No.23/2012, Semula wil
Kec.Kuantan Hilir Perda No.24/2012, Perbaikan sesuai Validasi Ditjen
BPD tgl 23-06-2016, Perbaikan nama hasil validasi tgl 28-04-2017 dan
rekomendasi Ditjen BPD No.146/3672/BPD tgl 21 Juni 2017"
14.09.14,,,,14Sentajo Raya,1,14,,"Pemekaran wil Kec. Kuantan Tengah dan Kec. Benai, Perda No.
24/2012"
14.09.14.2001,,,,,,1 Pulaukomang Sentajo,,"Semula wil Kec.Kuantan Tengah, Perda No.24/2012, Perbaikan nama
sesuai Validasi Ditjen BPD tgl 23 Juni 2016, Perbaikan nama hasil
validasi data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina
Pemdes No.146/3672/BPD tgl 21 Juni 2017"
14.09.14.2002,,,,,,2 Muaro Sentajo,,"Semula wil Kec.Kuantan Tengah, Perda No.24/2012, Perbaikan nama
sesuai Validasi Ditjen BPD tgl 23 Juni 2016, Perbaikan nama hasil
validasi data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina
Pemdes No.146/3672/BPD tgl 21 Juni 2017"
14.09.14.2003,,,,,,3 Koto Sentajo,,"Semula wil Kec.Kuantan Tengah, Perda No.24/2012, Perbaikan nama
sesuai Validasi Ditjen BPD tgl 23 Juni 2016, Perbaikan nama hasil
validasi data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina
Pemdes No.146/3672/BPD tgl 21 Juni 2017"
14.09.14.2004,,,,,,"4 Kampungbaru
Sentajo",,"Semula wil Kec.Kuantan Tengah, Perda No.24/2012, Perbaikan nama
sesuai Validasi Ditjen BPD tgl 23 Juni 2016, Perbaikan nama hasil
validasi data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina
Pemdes No.146/3672/BPD tgl 21 Juni 2017"
,,,,,,,,
