K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
61,KALIMANTAN BARAT,,,,,,,
61.04,KAB. KETAPANG,,,20,9,253,"30.018,676","Luas Wilayah Indikatif, PBW sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022."
61.04.01,,,,1Matan Hilir Utara,-,5,,
,,,,,,Sampit,,"Menjadi wil Kec Delta Pawan, Perda No. 3/2003"
,,,,,,Kalinilam,,"Menjadi wil Kec Delta Pawan, Perda No. 3/2003"
,,,,,Tengah,,,"Menjadi wil Kec Delta Pawan, Perda No. 3/2003"
,,,,,,Sukabangun,,"Menjadi wil Kec Delta Pawan, Perda No. 3/2003"
,,,,,Kantor,,,"Menjadi wil Kec Delta Pawan, Perda No. 3/2003"
,,,,,Mulia Baru,,,"Menjadi wil Kec Delta Pawan, Perda No. 3/2003"
,,,,,,Sukaharjo,,"Menjadi wil Kec Delta Pawan, Perda No. 3/2003"
,,,,,,Sungai Awan Kanan,,"Menjadi wil Kec Muara Pawan, Perda No. 4/2003"
,,,,,,Sungai Awan Kiri,,"Menjadi wil Kec Muara Pawan, Perda No. 4/2003"
,,,,,,Tempurukan,,"Menjadi wil Kec Muara Pawan, Perda No. 4/2003"
61.04.01.2011,,,,,,1 Sungai Putri,,
61.04.01.2012,,,,,,2 Tanjung Baik Budi,,
61.04.01.2013,,,,,,3 Kuala Tolak,,
61.04.01.2014,,,,,,4 Kuala Satong,,
61.04.01.2015,,,,,,5 Laman Satong,,"Perbaikan nama semula Lamon Satong menjadi Laman Satong, sesuai:
Perda No. 2 Tahun 2003; dan
Surat Dirjen Bina Pemdes No. 145/2979/BPD tgl 13 Juni 2022."
,,,,,,Tanjung Pura,,"Menjadi wil Kec Muara Pawan, Perda No. 4/2003"
,,,,,,Ulak Medang,,"Menjadi wil Kec Muara Pawan, Perda No. 4/2003"
61.04.02,,,,2Marau,-,10,,
61.04.02.2001,,,,,,1 Sukakarya,,"Perbaikan nama desa semula Suka Karya menjadi Sukakarya, sesuai:
Perda No. 11 Tahun 2003; dan
Surat Dirjen Bina Pemdes No. 145/2979/BPD tgl 13 Juni 2022."
61.04.02.2002,,,,,,2 Randai,,
61.04.02.2003,,,,,,3 Belaban,,
61.04.02.2004,,,,,,4 Runjai Jaya,,
,,,,,,Sukaria,,"Menjadi wil Kec Air Upas, Perda No. 12/2003"
,,,,,,Harapan Baru,,"Menjadi wil Kec Air Upas, Perda No. 12/2003"
,,,,,,Air Upas,,"Menjadi wil Kec Air Upas, Perda No. 12/2003"
61.04.02.2008,,,,,,5 Karya Baru,,
,,,,,,Sukaraja,,"Menjadi wil Kec. Singkup, Perda No. 13/2003"
,,,,,,Suka Mulya,,"Menjadi wil Kec. Singkup, Perda No. 13/2003"
,,,,,,Suka Sari,,"Menjadi wil Kec. Singkup, Perda No. 13/2003"
,,,,,,Banda Sari,,"Menjadi wil Kec Air Upas, Perda No. 12/2003"
,,,,,,Sari Bekayas,,"Menjadi wil Kec Air Upas, Perda No. 12/2003"
,,,,,,,,
