K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
52.06.05.2006,,,,,,3 Maria,,
52.06.05.2007,,,,,,4 Pesa,,
52.06.05.2008,,,,,,5 Raba,,
,,,,,,Kaboro,,
,,,,,,Kaowa,,Menjadi Wil Kec Lambitu Perda No. 2/2006
52.06.05.2011,,,,,,6 Kambilo,,
52.06.05.2012,,,,,,7 Maria Utara,,Perda No. 3/2006
52.06.05.2013,,,,,,8 Kombo,,Perda No. 3/2006
52.06.05.2014,,,,,,9 Rianmau,,Perda No. 3/2006
52.06.06,,,,6Sape,-,18,,
52.06.06.2001,,,,,,1 Sari,,
52.06.06.2002,,,,,,2 Boke,,
52.06.06.2003,,,,,,3 Jia,,
52.06.06.2004,,,,,,4 Bugis,,
52.06.06.2005,,,,,,5 Naru,,
52.06.06.2006,,,,,,6 Rasabou,,
52.06.06.2007,,,,,,7 Sangia,,
52.06.06.2008,,,,,,8 Na'e,,
52.06.06.2009,,,,,,9 Rai O'i,,
52.06.06.2010,,,,,,10 Parangina,,
52.06.06.2011,,,,,,11 Kowo,,
52.06.06.2012,,,,,,12 Buncu,,
52.06.06.2013,,,,,,13 Poja,,
52.06.06.2014,,,,,,14 Bajo Pulo,,
52.06.06.2015,,,,,,15 Naru Barat,,
52.06.06.2016,,,,,,16 Tanah Putih,,
52.06.06.2017,,,,,,17 Lamera,,Perda No. 3/2006
52.06.06.2018,,,,,,18 Oi Maci,,"Perda No. 2/2012, Pemekaran dari sebagian wil. Desa Rasabou"
52.06.07,,,,7Wera,-,14,,
52.06.07.2001,,,,,,1 Ntoke,,
52.06.07.2002,,,,,,2 Pai,,
52.06.07.2003,,,,,,3 Nunggi,,
52.06.07.2004,,,,,,4 Tawali,,
52.06.07.2005,,,,,,5 Hadirasa,,
52.06.07.2006,,,,,,6 Wora,,
52.06.07.2007,,,,,,7 Sangiang,,
52.06.07.2008,,,,,,8 Bala,,
52.06.07.2009,,,,,,9 Oi Tui,,
52.06.07.2010,,,,,,10 Tadewa,,Perda No. 3/2006
52.06.07.2011,,,,,,11 Nanga Wera,,Perda No. 3/2006
,,,,,,,,
