K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
11,ACEH,,,,,,,UU. No. 11 Tahun 2006
11.02,KAB. ACEH TENGGARA,,,16,0,385,"4.179,123","Luas Wilayah Definitif sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022."
11.02.01,,,,1Lawe Alas,-,28,,
11.02.01.2001,,,,,,1 Engkeran,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.02.01.2002,,,,,,2 Rumah Kampung,,
,,,,,,Lawe Tungkal,,"Menjadi wil. Kec. Tanoh Alas, Qanun No. 19/2006"
11.02.01.2004,,,,,,3 Pasir Bangun,,
,,,,,,Rumah Luar,,"Menjadi wil. Kec. Tanoh Alas, Qanun No. 19/2006"
11.02.01.2006,,,,,,4 Kubu,,
11.02.01.2007,,,,,,5 Lawe Kongker,,
11.02.01.2008,,,,,,6 Kuta Cingkam II,,
11.02.01.2009,,,,,,7 Muara Baru,,
,,,,,,Alur Langsat,,"Menjadi wil. Kec. Tanoh Alas, Qanun No. 19/2006"
11.02.01.2011,,,,,,8 Kuta Batu I,,
11.02.01.2012,,,,,,9 Kuta Cingkam I,,
11.02.01.2013,,,,,,10 Kuta Batu II,,
11.02.01.2014,,,,,,11 Lawe Sempilang,,
11.02.01.2015,,,,,,12 Prapat Batu Nunggul,,
11.02.01.2016,,,,,,13 Pulo Sepang,,
11.02.01.2017,,,,,,14 Rih Mbelang,,
11.02.01.2018,,,,,,15 Kute Batu Baru,,
11.02.01.2019,,,,,,16 Darul Amin,,
11.02.01.2020,,,,,,17 Lawe Lubang Indah,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.02.01.2021,,,,,,18 Batu Hamparan,,
11.02.01.2022,,,,,,19 Paye Munje,,
11.02.01.2023,,,,,,20 Pulo Ndadap,,"Qanun No. 36/2006, Perbaikan nama sesuai Validasi Data Nama dan
Kodefikasi Desa tgl 17 Mei 2017 dan Rekomedasi Ditjen Bina Pemdes
No. 146/3672/BPD tgl 21 Juni 2017.
Perbaikan nama desa semula Pulo Ndapdap menjadi Pulo Ndadap,
sesuai:
Qanun No. 36 Tahun 2006; dan
Surat Sekda Pem. Aceh No. 140/14270 tgl 07 September 2022."
11.02.01.2024,,,,,,21 Pasir Nunggul,,Qanun No. 36/2006
11.02.01.2025,,,,,,"22 Cingkham
Mekhanggun",,Qanun No. 36/2006
11.02.01.2026,,,,,,23 Pintu Khimbe,,Qanun No. 36/2006
,,,,,,,,
