K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
11.07.22.2005,,,,,,5 Jijiem,,"perbaikan nama dari Jujiem menjadi Jijiem,surat Bupati Pidie No
140/2364 tgl 13 April 2021,Surat Sesditjen Bina Pemerintahan Desa No
145/2430/BPD tgl 24 Mei 2021"
11.07.22.2006,,,,,,6 Rheng,,
11.07.22.2007,,,,,,7 Cot Nuran,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.07.22.2008,,,,,,8 Pulo Pante,,"perbaikan nama dari Pulo Pantee menjadi Pulo Pante,surat Bupati Pidie
No 140/2364 tgl 13 April 2021,Surat Sesditjen Bina Pemerintahan Desa
No 145/2430/BPD tgl 24 Mei 2021"
11.07.22.2009,,,,,,9 Paloh Teungoh,,"Perbaikan nama sesuai Srt Ditjen BPD No. 145/1820/SET tgl 15 Nov
2018 hal penyampaian hasil validasi"
11.07.22.2010,,,,,,10 Asan Nicah,,
11.07.22.2011,,,,,,11 Papeun Nicah,,"perbaikan nama Papeun menjadi Papeun Nicah,surat Bupati Pidie No
140/2364 tgl 13 April 2021,Surat Sesditjen Bina Pemerintahan Desa No
145/2430/BPD tgl 24 Mei 2021"
11.07.22.2012,,,,,,12 Pulo Seupeng,,
11.07.22.2013,,,,,,13 Mesjid Nicah,,
11.07.22.2014,,,,,,14 Tunong,,
11.07.22.2015,,,,,,15 Pako,,
11.07.22.2016,,,,,,16 Pulo Baro,,
11.07.22.2017,,,,,,17 Cot Kreh,,
,,,,,,Lingkok,,"Menjadi wil. Kec. Titeue, Perda No. 9/2007"
,,,,,,Pante Kulu,,"Menjadi wil. Kec. Titeue, Perda No. 9/2007"
,,,,,,Uke,,"Menjadi wil. Kec. Titeue, Perda No. 9/2007"
,,,,,,Pante Siren,,"Menjadi wil. Kec. Titeue, Perda No. 9/2007"
,,,,,,Pulo Raya,,"Menjadi wil. Kec. Titeue, Perda No. 9/2007"
,,,,,,Cut,,"Menjadi wil. Kec. Titeue, Perda No. 9/2007"
,,,,,,Dayah Meunara,,"Menjadi wil. Kec. Titeue, Perda No. 9/2007"
,,,,,,Paloh Naleung,,"Menjadi wil. Kec. Titeue, Perda No. 9/2007"
,,,,,,Pulo Lhoih,,"Menjadi wil. Kec. Titeue, Perda No. 9/2007"
,,,,,,Mesjid Tongpudeng,,"Menjadi wil. Kec. Titeue, Perda No. 9/2007"
,,,,,,Asan Tongpudeng,,"Menjadi wil. Kec. Titeue, Perda No. 9/2007"
,,,,,,Blang Thoe,,"Menjadi wil. Kec. Titeue, Perda No. 9/2007"
,,,,,,Alue,,"Menjadi wil. Kec. Titeue, Perda No. 9/2007"
11.07.22.2031,,,,,,18 Pulo Cahi,,
,,,,Ulim,,,,"Menjadi wil. Kab. Pidie Jaya, UU No. 7 / 2007"
,,,,,,Dayah Baroh,,
,,,,,,Reuleut,,
,,,,,,Sambungan Baro,,
,,,,,,Tijin Ulim,,
,,,,,,Meunasah Krueng,,
,,,,,,,,
