K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
94.02.07.2010,,,,,,10 Asua,,
94.02.07.2011,,,,,,11 Degei,,
94.02.07.2012,,,,,,12 Sigou,,
94.02.07.2013,,,,,,13 Nalu,,
94.02.08,,,,8Tingginambut,,,,"Semula Wil. Prov. Papua; UU No 15 Tahun 2022 Tentang
Pembentukan Provinsi Papua Tengah"
94.02.08.2001,,,,,,1 Tinggineri,,
94.02.08.2002,,,,,,2 Monia,,
94.02.08.2003,,,,,,3 Tingginambut,,
94.02.08.2004,,,,,,4 Melekom,,
94.02.08.2005,,,,,,5 Gigume,,
94.02.08.2006,,,,,,6 Papua,,
94.02.08.2007,,,,,,7 Tingginime,,
94.02.08.2008,,,,,,8 Tombo,,
94.02.08.2009,,,,,,9 Gimanggen,,
94.02.08.2010,,,,,,10 Uragi,,
94.02.08.2011,,,,,,11 Yamengga,,
94.02.08.2012,,,,,,12 Degi,,
94.02.08.2013,,,,,,13 Jugumblawi,,"Perbaikan nama desa/kampung semula Jugumbelawi menjadi
Jugumblawi, sesuai:
Perda Kab. Puncak Jaya No. 2/2008; dan
BA No.36/TopoII/IX/2022 Tanggal 9 September 2022."
94.02.08.2014,,,,,,14 Paralo,,
94.02.08.2015,,,,,,15 Womelagandan,,
94.02.08.2016,,,,,,16 Bigirage,,
94.02.08.2017,,,,,,17 Lumbuk,,
94.02.08.2018,,,,,,18 Inikimaluk,,
94.02.08.2019,,,,,,19 Yonggun,,
94.02.08.2020,,,,,,20 Gobak,,
94.02.08.2021,,,,,,21 Gubupur,,
94.02.08.2022,,,,,,22 Berime,,
94.02.09,,,,9Pagaleme,,,,"Semula Wil. Prov. Papua; UU No 15 Tahun 2022 Tentang
Pembentukan Provinsi Papua Tengah"
94.02.09.2001,,,,,,1 Pagaleme,,
94.02.09.2002,,,,,,2 Muliambut,,
94.02.09.2003,,,,,,3 Lunggineri,,
94.02.09.2004,,,,,,4 Igimbut,,
94.02.09.2005,,,,,,5 Kulok enggame,,"Perbaikan nama desa/kampung semula Kulok Enggame menjadi Kulok
enggame, sesuai:
Perda Kab. Puncak Jaya No. 2/2008; dan
BA No.36/TopoII/IX/2022 Tanggal 9 September 2022."
,,,,,,,,
