K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
63.07.03,,,,3Labuan Amas Selatan,1,17,,
63.07.03.1001,,,,,"1Pantai Hambawang
Barat",,,
63.07.03.2002,,,,,,1 Mahang Baru,,
63.07.03.2003,,,,,,2 Mundar,,
63.07.03.2004,,,,,,3 Tabudarat Hilir,,
63.07.03.2005,,,,,,4 Tabudarat Hulu,,
63.07.03.2006,,,,,,"5 Pantai Hambawang
Timur",,
63.07.03.2007,,,,,,6 Banua Kepayang,,
63.07.03.2008,,,,,,7 Ta'al,,
63.07.03.2009,,,,,,8 Durian Gantang,,
63.07.03.2010,,,,,,9 Guha,,
63.07.03.2011,,,,,,10 Bangkal,,
63.07.03.2012,,,,,,11 Panggang Marak,,
63.07.03.2013,,,,,,12 Jamil,,
63.07.03.2014,,,,,,13 Taras Padang,,
63.07.03.2015,,,,,,14 Murung Ta'al,,
63.07.03.2016,,,,,,15 Sungai Rangas,,
63.07.03.2017,,,,,,16 Batang Bahalang,,
63.07.03.2018,,,,,,17 Sungai Jaranih,,
63.07.04,,,,4Labuan Amas Utara,-,16,,
63.07.04.2001,,,,,,1 Parumahan,,"Perbaikan nama desa sesuai Srt Bup No.146.4/990/PEM/2018 tgl 2 Okt
2018 dan Srt Gub No.126/01615/PEM tgl 4 Okt 2018"
63.07.04.2002,,,,,,2 Kasarangan,,
63.07.04.2003,,,,,,3 Banua Kupang,,
63.07.04.2004,,,,,,4 Rantau Keminting,,
63.07.04.2005,,,,,,5 Pemangkih,,
63.07.04.2006,,,,,,6 Pemangkih Seberang,,
63.07.04.2007,,,,,,7 Binjai Pemangkih,,
63.07.04.2008,,,,,,8 Samhurang,,
63.07.04.2009,,,,,,9 Pahalatan,,
63.07.04.2010,,,,,,10 Mantaas,,
63.07.04.2011,,,,,,11 Sungai Buluh,,
63.07.04.2012,,,,,,12 Kadundung,,
63.07.04.2013,,,,,,13 Tungkup,,
63.07.04.2014,,,,,,14 Tabat,,
63.07.04.2015,,,,,,15 Rantau Bujur,,
63.07.04.2016,,,,,,16 Binjai Pirua,,
63.07.05,,,,5Pandawan,-,21,,
63.07.05.2001,,,,,,1 Jaranih,,
,,,,,,,,
