K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
35.16.16,,,,16Jetis,-,16,,
35.16.16.2001,,,,,,1 Mlirip,,
35.16.16.2002,,,,,,2 Penompo,,
35.16.16.2003,,,,,,3 Canggu,,
35.16.16.2004,,,,,,4 Ngabar,,
35.16.16.2005,,,,,,5 Banjarsari,,
35.16.16.2006,,,,,,6 Sawo,,
35.16.16.2007,,,,,,7 Mojorejo,,
35.16.16.2008,,,,,,8 Jolotundo,,
35.16.16.2009,,,,,,9 Kupang,,
35.16.16.2010,,,,,,10 Bendung,,
35.16.16.2011,,,,,,11 Mojolebak,,
35.16.16.2012,,,,,,12 Parengan,,
35.16.16.2013,,,,,,13 Jetis,,
35.16.16.2014,,,,,,14 Perning,,
35.16.16.2015,,,,,,15 Sidorejo,,
35.16.16.2016,,,,,,16 Lakardowo,,
35.16.17,,,,17Dawarblandong,-,18,,
35.16.17.2001,,,,,,1 Cendoro,,
35.16.17.2002,,,,,,2 Simongagrok,,
35.16.17.2003,,,,,,3 Sumberwuluh,,
35.16.17.2004,,,,,,4 Talunblandong,,
35.16.17.2005,,,,,,5 Cinandang,,
35.16.17.2006,,,,,,6 Gunungsari,,
35.16.17.2007,,,,,,7 Dawarblandong,,
35.16.17.2008,,,,,,8 Pulorejo,,
35.16.17.2009,,,,,,9 Jatirowo,,
35.16.17.2010,,,,,,10 Suru,,
35.16.17.2011,,,,,,11 Bangeran,,
35.16.17.2012,,,,,,12 Pucuk,,
35.16.17.2013,,,,,,13 Banyulegi,,
35.16.17.2014,,,,,,14 Gunungan,,
35.16.17.2015,,,,,,15 Brayublandong,,
35.16.17.2016,,,,,,16 Madureso,,
35.16.17.2017,,,,,,17 Temuireng,,
35.16.17.2018,,,,,,18 Randegan,,
35.16.18,,,,18Mojoanyar,-,12,,
35.16.18.2001,,,,,,1 Sadartengah,,
35.16.18.2002,,,,,,2 Lengkong,,
35.16.18.2003,,,,,,3 Kepuhanyar,,
