K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
,,,,,,Kwaja,,"Menjadi wil. Kec. Yapsi, Perda No 12/2003"
,,,,,,Ongan Jaya,,"Menjadi wil. Kec. Yapsi, Perda No 12/2003"
,,,,,,Bumi Sahaja,,"Menjadi wil. Kec. Yapsi, Perda No 12/2003"
,,,,,,Nawa Mulya,,"Menjadi wil. Kec. Yapsi, Perda No 12/2003"
,,,,,,Nawa Mukti,,"Menjadi wil. Kec. Yapsi, Perda No 12/2003"
,,,,,,Taqwa Bangun,,"Menjadi wil. Kec. Yapsi, Perda No 12/2003"
,,,,,,Muarah Mawa,,"Menjadi wil. Kec. Airu, Perda No 12/2003"
,,,,,,Purnama Jati,,"Menjadi wil. Kec. Yapsi, Perda No 12/2003"
91.03.12,,,,12Ebungfao,-,5,,
91.03.12.2001,,,,,,1 Ebungfa,,
91.03.12.2002,,,,,,2 Atabar,,
91.03.12.3003,,,,,,"3 Desa Adat
Bobrongko",,"Perubahan status desa menjadi desa adat berdasarkan Perda
Kabupaten Jayapura Nomor 1 Tahun 2021 Tentang Kampung Adat"
91.03.12.2004,,,,,,4 Khameyoka,,
91.03.12.3005,,,,,,5 Desa Adat Homfolo,,"Perubahan status desa menjadi desa adat serta perubahan nama
semula Desa Simporo menjadi Desa Adat Homfolo berdasarkan Perda
Kabupaten Jayapura Nomor 1 Tahun 2021 Tentang Kampung Adat"
91.03.13,,,,13Waibu,-,7,,
91.03.13.3001,,,,,,1 Desa Adat Dondai,,"Perubahan status desa menjadi desa adat serta perbaikan nama
semula Desa Donday menjadi Desa Adat Dondai berdasarkan Perda
Kabupaten Jayapura Nomor 1 Tahun 2021 Tentang Kampung Adat"
91.03.13.2002,,,,,,2 Doyo Lama,,
91.03.13.2003,,,,,,3 Kwadeware,,
91.03.13.2004,,,,,,4 Yakonde,,
91.03.13.2005,,,,,,5 Sosiri,,
91.03.13.2006,,,,,,6 Doyo Baru,,
91.03.13.3007,,,,,,7 Desa Adat Bambar,,"Pemekaran desa Doyo baru Perda No. 2/2008; Perubahan status desa
menjadi desa adat berdasarkan Perda Kabupaten Jayapura Nomor 1
Tahun 2021 Tentang Kampung Adat"
91.03.14,,,,14Nambluong,-,9,,
91.03.14.2001,,,,,,1 Sarmai Atas,,
91.03.14.2002,,,,,,2 Sarmai Bawah,,
91.03.14.2003,,,,,,3 Sanggai,,
91.03.14.2004,,,,,,4 Yakasib,,
91.03.14.2005,,,,,,5 Besum,,
91.03.14.2007,,,,,,6 Imestum,,
91.03.14.2008,,,,,,7 Karya Bumi,,
91.03.14.2009,,,,,,8 Hanggaiy Hamong,,Pemekaran desa Imestum Perda No. 2/2008
91.03.14.2010,,,,,,9 Sumbe,,Pemekaran desa Besum Perda No. 2/2008
91.03.15,,,,15Yapsi,-,9,,
91.03.15.2001,,,,,,1 Tabbeyan,,
91.03.15.2002,,,,,,2 Kwarja,,
,,,,,,,,
