K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
35.21.16.2009,,,,,,9 Banjarbanggi,,
35.21.16.2010,,,,,,10 Bangunrejo Lor,,
35.21.17,,,,17Karanganyar,-,7,,
35.21.17.2001,,,,,,1 Karanganyar,,
35.21.17.2002,,,,,,2 Mengger,,
35.21.17.2003,,,,,,3 Gembol,,
35.21.17.2004,,,,,,4 Sriwedari,,
35.21.17.2005,,,,,,5 Bangunrejo,,
35.21.17.2006,,,,,,6 Pandean,,
35.21.17.2007,,,,,,7 Sekarjati,,
35.21.18,,,,18Gerih,-,5,,
35.21.18.2001,,,,,,1 Randusongo,,
35.21.18.2002,,,,,,2 Widodaren,,
35.21.18.2003,,,,,,3 Gerih,,
35.21.18.2004,,,,,,4 Keraskulon,,
35.21.18.2005,,,,,,5 Guyung,,
35.21.19,,,,19Kasreman,-,8,,
35.21.19.2001,,,,,,1 Jatirejo,,
35.21.19.2002,,,,,,2 Cangakan,,
35.21.19.2003,,,,,,3 Karangmalang,,
35.21.19.2004,,,,,,4 Gunungsari,,
35.21.19.2005,,,,,,5 Kasreman,,
35.21.19.2006,,,,,,6 Legokulon,,"Koreksi nama berdasarkan srt Sekda Jatim No 100/4112/011/2016 tgl
10 maret 2016"
35.21.19.2007,,,,,,7 Tawun,,
35.21.19.2008,,,,,,8 Kiyonten,,"Perbaikan nama desa semula Kyonten menjadi Kiyonten sesuai Surat
Sekda Jatim No 100/4112/011/2016 tgl 10 maret 2016."
