K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
32.11.11.2010,,,,,,10 Gunung Manik,,"Perbaikan nama desa semula Gunungmanik menjadi Gunung Manik,
sesuai:
Surat Sekda Kab. Sumedang No. B/1210/PEM.02.01.05/II/2021;
Perda Kab. Sumedang No. 12/2012; dan
Perda Kab. Sumedang No. 16/2011."
32.11.11.2011,,,,,,11 Kadakajaya,,
32.11.11.2012,,,,,,12 Cinanjung,,
32.11.12,,,,12Sukasari,-,7,,
32.11.12.2001,,,,,,1 Sukasari,,
32.11.12.2002,,,,,,2 Genteng,,
32.11.12.2003,,,,,,3 Banyuresmi,,
32.11.12.2004,,,,,,4 Nanggerang,,
32.11.12.2005,,,,,,5 Mekarsari,,
32.11.12.2006,,,,,,6 Sindangsari,,
32.11.12.2007,,,,,,7 Sukarapih,,
32.11.13,,,,13Pamulihan,-,11,,
32.11.13.2001,,,,,,1 Cigendel,,
32.11.13.2002,,,,,,2 Cijeruk,,
32.11.13.2003,,,,,,3 Pamulihan,,
32.11.13.2004,,,,,,4 Haurngombong,,"Perbaikan nama desa semula Haurgombong menjadi Haurngombong,
sesuai:
Surat Sekda Kab. Sumedang No. B/1210/PEM.02.01.05/II/2021;
Perda Kab. Sumedang No. 12/2012; dan
Perda Kab. Sumedang No. 16/2011."
32.11.13.2005,,,,,,5 Cilembu,,
32.11.13.2006,,,,,,6 Cimarias,,
32.11.13.2007,,,,,,7 Cinanggerang,,
32.11.13.2008,,,,,,8 Mekarbakti,,
32.11.13.2009,,,,,,9 Sukawangi,,
32.11.13.2010,,,,,,10 Ciptasari,,
32.11.13.2011,,,,,,11 Citali,,
32.11.14,,,,14Cimanggung,-,11,,
32.11.14.2001,,,,,,1 Cimanggung,,
32.11.14.2002,,,,,,2 Sindangpakuon,,
32.11.14.2003,,,,,,3 Tegalmanggung,,
32.11.14.2004,,,,,,4 Sindulang,,
32.11.14.2005,,,,,,5 Sindanggalih,,
32.11.14.2006,,,,,,6 Sawahdadap,,
32.11.14.2007,,,,,,7 Cikahuripan,,
32.11.14.2008,,,,,,8 Sukadana,,
32.11.14.2009,,,,,,9 Mangunarga,,
32.11.14.2010,,,,,,10 Cihanjuang,,
