K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
32.12.29.2002,,,,,,2 Pabeanilir,,"Semula wil. Kec. Indramayu, Koreksi nama desa Perda No. 11/2013"
32.12.29.2003,,,,,,3 Pagirikan,,Semula wil. Kec. Sindang
32.12.29.2004,,,,,,4 Pasekan,,Semula wil. Kec. Sindang
32.12.29.2005,,,,,,5 Karanganyar,,Semula wil. Kec. Sindang
32.12.29.2006,,,,,,6 Totoran,,Semula wil. Kec. Sindang
32.12.30,,,,30Tukdana,-,13,,Perda No. 1/2005
32.12.30.2001,,,,,,1 Bodas,,Semula wil. Kec. Bangodua
32.12.30.2002,,,,,,2 Gadel,,Semula wil. Kec. Bangodua
32.12.30.2003,,,,,,3 Rancajawat,,Semula wil. Kec. Bangodua
32.12.30.2004,,,,,,4 Kerticala,,Semula wil. Kec. Bangodua
32.12.30.2005,,,,,,5 Cangko,,Semula wil. Kec. Bangodua
32.12.30.2006,,,,,,6 Karangkerta,,Semula wil. Kec. Bangodua
32.12.30.2007,,,,,,7 Sukamulya,,Semula wil. Kec. Bangodua
32.12.30.2008,,,,,,8 Mekarsari,,Semula wil. Kec. Bangodua
32.12.30.2009,,,,,,9 Lajer,,Semula wil. Kec. Bangodua
32.12.30.2010,,,,,,10 Tukdana,,Semula wil. Kec. Bangodua
32.12.30.2011,,,,,,11 Sukadana,,Semula wil. Kec. Bangodua
32.12.30.2012,,,,,,12 Pagedangan,,Semula wil. Kec. Bangodua
32.12.30.2013,,,,,,13 Sukaperna,,Semula wil. Kec. Bangodua
32.12.31,,,,31Patrol,-,8,,Perda No. 1/2005
32.12.31.2001,,,,,,1 Limpas,,Semula wil. Kec. Sukra
32.12.31.2002,,,,,,2 Mekarsari,,Semula wil. Kec. Sukra
32.12.31.2003,,,,,,3 Patrol Baru,,Semula wil. Kec. Sukra
32.12.31.2004,,,,,,4 Patrol Lor,,Semula wil. Kec. Sukra
32.12.31.2005,,,,,,5 Patrol,,Semula wil. Kec. Sukra
32.12.31.2006,,,,,,6 Bugel,,Semula wil. Kec. Sukra
32.12.31.2007,,,,,,7 Arjasari,,Semula wil. Kec. Sukra
32.12.31.2008,,,,,,8 Sukahaji,,Semula wil. Kec. Sukra
