K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
18.08.02.1004,,,,,1Kasui Pasar,,,
18.08.02.2005,,,,,,4 Kasui Lama,,
18.08.02.2006,,,,,,5 Kampung Baru,,
18.08.02.2007,,,,,,6 Jukuh Kemuning,,"Koreksi nama, ND Rekom No 140/4495/BPD tanggal 29 Juni 2016"
18.08.02.2008,,,,,,7 Kotaway,,"Perbaikan nama dari Kota Way menjadi Kotaway sesuai surat Bupati
Way Kanan No. 146.4/424/IV.13-WK/2020 tanggal 20 Mei 2020."
18.08.02.2009,,,,,,8 Tanjung Kurung,,
18.08.02.2010,,,,,,9 Talang Mangga,,
18.08.02.2011,,,,,,10 Tanjung Harapan,,
18.08.02.2012,,,,,,11 Sinar Gading,,
18.08.02.2013,,,,,,12 Jaya Tinggi,,
18.08.02.2014,,,,,,13 Sukajadi,,"Perbaikan nama dari Suka jadi menjadi Sukajadi sesuai surat Bupati
Way Kanan No. 146.4/424/IV.13-WK/2020 tanggal 20 Mei 2020."
18.08.02.2015,,,,,,14 Gelombang Panjang,,
18.08.02.2016,,,,,,15 Tangkas,,
18.08.02.2017,,,,,,16 Tanjung Bulan,,
18.08.02.2018,,,,,,"17 Tanjung Kurung
Lama",,"Perbaikan nama dari Tanjungkurung Lama menjadi Tanjung Kurung
Lama sesuai surat Bupati Way Kanan No. 146.4/424/IV.13-WK/2020
tanggal 20 Mei 2020."
18.08.02.2019,,,,,,18 Bukit Batu,,"Pemekaran sebagian Desa Jaya Tinggi, Perda No. 3/2012.
Perbaikan nama dari Bukitbatu menjadi Bukit Batu sesuai surat Bupati
Way Kanan No. 146.4/424/IV.13-WK/2020 tanggal 20 Mei 2020."
18.08.03,,,,3Banjit,1,19,,
18.08.03.2001,,,,,,1 Bonglai,,"Perbaikan nama dari Bunglai menjadi Bonglai sesuai surat Bupati Way
Kanan No. 146.4/424/IV.13-WK/2020 tanggal 20 Mei 2020."
18.08.03.2002,,,,,,2 Campang Lapan,,
18.08.03.2003,,,,,,3 Sumber Baru,,
18.08.03.2004,,,,,,4 Rantau Temiang,,
18.08.03.2005,,,,,,5 Juku Batu,,
18.08.03.1006,,,,,1Pasar Banjit,,,Perda No. 7/2003.
18.08.03.2007,,,,,,6 Bali Sadhar Tengah,,"Perubahan nama desa semula Bali Sadar menjadi Bali Sadhar Tengah,
sesuai:
Surat Dirjen Bina Pemdes No. 145/4105/BPD tgl 11 Agustus 2022; dan
Surat Bup. Way Kanan No. 146.4/256/IV.13-WK/2022 TGL 29 Juli
2022."
18.08.03.2008,,,,,,7 Donomulyo,,"Perbaikan nama Dono Mulyo menjadi Donomulyo sesuai surat Bupati
Way Kanan No. 146.4/424/IV.13-WK/2020 tanggal 20 Mei 2020."
18.08.03.2009,,,,,,8 Bali Sadhar Utara,,"Perbaikan nama Bali Sadar Utara menjadi Bali Sadhar Utara sesuai
surat Bupati Way Kanan No. 146.4/424/IV.13-WK/2020 tanggal 20 Mei
2020."
18.08.03.2010,,,,,,9 Bali Sadhar Selatan,,"Perbaikan nama Bali Sadar Selatan menjadi Bali Sadhar Selatan sesuai
surat Bupati Way Kanan No. 146.4/424/IV.13-WK/2020 tanggal 20 Mei
2020."
18.08.03.2011,,,,,,10 Menanga Jaya,,
,,,,,,,,
