K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
32,JAWA BARAT,,,,,,,
32.16,KAB. BEKASI,,,23,8,179,"1.251,054","Luas Wilayah Definitif, PGP, sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022"
32.16.01,,,,1Tarumajaya,1,7,,
32.16.01.2001,,,,,,1 Sagara Makmur,,
32.16.01.2002,,,,,,2 Segarajaya,,
32.16.01.2003,,,,,,3 Pusaka Rakyat,,
32.16.01.2004,,,,,,4 Pahlawan Setia,,
32.16.01.2005,,,,,,5 Setia Mulya,,
32.16.01.2006,,,,,,6 Samudra Jaya,,
32.16.01.1007,,,,,1Setia Asih,,,"Perubahan status menjadi kelurahan berdasarkan Perda Kab. Bekasi
No 1 Tahun 2022 tentang Perubahan Status Desa Setia Asih
Kecamatan Tarumajaya Menjadi Kelurahan Setia Asih Kecamatan
Tarumajaya"
32.16.01.2008,,,,,,7 Pantai Makmur,,
32.16.02,,,,2Babelan,2,7,,
32.16.02.2001,,,,,,1 Bunibakti,,
32.16.02.2002,,,,,,2 Muarabakti,,
32.16.02.2003,,,,,,3 Kedung Pengawas,,
32.16.02.2004,,,,,,4 Hurip Jaya,,
32.16.02.2005,,,,,,5 Pantaihurip,,
32.16.02.1006,,,,,1Bahagia,,,
32.16.02.1007,,,,,2Kebalen,,,
32.16.02.2008,,,,,,6 Babelankota,,
32.16.02.2009,,,,,,7 Kedungjaya,,
32.16.03,,,,3Sukawangi,-,7,,
32.16.03.2001,,,,,,1 Sukaringin,,
32.16.03.2002,,,,,,2 Sukabudi,,
32.16.03.2003,,,,,,3 Sukadaya,,
32.16.03.2004,,,,,,4 Sukawangi,,
32.16.03.2005,,,,,,5 Sukakerta,,
32.16.03.2006,,,,,,6 Sukatenang,,
32.16.03.2007,,,,,,7 Sukamekar,,
32.16.04,,,,4Tambelang,-,7,,
32.16.04.2001,,,,,,1 Sukawijaya,,
32.16.04.2002,,,,,,2 Sukamaju,,
32.16.04.2003,,,,,,3 Sukaraja,,
32.16.04.2004,,,,,,4 Sukarapih,,
32.16.04.2005,,,,,,5 Sukarahayu,,
