K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
11.01.03.2010,,,,,,10 Ujung,,"Perbaikan nama sesuai Surat Pemkab Aceh Selatan No.140/819/2016
tgl 14 okt 2016 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD
tgl 21 Juni 2017"
11.01.03.2011,,,,,,11 Jua,,
11.01.03.2012,,,,,,12 Pasi Meurapat,,
11.01.03.2013,,,,,,13 Ujung Pasir,,
11.01.03.2014,,,,,,14 Geulumbuk,,
11.01.03.2015,,,,,,15 Pasie Lembang,,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh"
11.01.03.2016,,,,,,16 Ujung Padang,,
11.01.03.2017,,,,,,17 Indra Damai,,
11.01.04,,,,4Labuhanhaji,-,16,,"Perubahan nama Kec Labuhan Haji, sesuai Surat Gub. No. 140/5443
tgl 24 Maret 2020"
11.01.04.2001,,,,,,1 Bakau Hulu,,
11.01.04.2002,,,,,,2 Padang Bakau,,"Perbaikan nama sesuai Surat Pemkab Aceh Selatan No.140/819/2016
tgl 14 okt 2016 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD
tgl 21 Juni 2017"
11.01.04.2003,,,,,,3 Manggis Harapan,,
11.01.04.2004,,,,,,4 Pasar Lama,,
11.01.04.2005,,,,,,5 Apha,,
11.01.04.2006,,,,,,6 Ujung Batu,,
11.01.04.2007,,,,,,7 Pawoh,,
11.01.04.2008,,,,,,8 Dalam,,
11.01.04.2009,,,,,,9 Kota Palak,,
11.01.04.2010,,,,,,10 Cacang,,
11.01.04.2011,,,,,,11 Tengah Pisang,,"Perbaikan nama sesuai Surat Pemkab Aceh Selatan No.140/819/2016
tgl 14 okt 2016 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD
tgl 21 Juni 2017"
11.01.04.2012,,,,,,12 Pisang,,
11.01.04.2013,,,,,,13 Hulu Pisang,,
11.01.04.2014,,,,,,14 Tengah Baru,,
11.01.04.2015,,,,,,15 Lembah Baru,,
11.01.04.2016,,,,,,16 Padang Baru,,
11.01.05,,,,5Meukek,-,23,,
11.01.05.2001,,,,,,1 Kuta Buloh II,,
11.01.05.2002,,,,,,2 Kuta Buloh I,,
11.01.05.2003,,,,,,3 Ie Dingen,,"Perbaikan nama sesuai Surat Pemkab Aceh Selatan No.140/819/2016
tgl 14 okt 2016 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD
tgl 21 Juni 2017"
11.01.05.2004,,,,,,4 Drien Jalo,,
11.01.05.2005,,,,,,5 Jambo Papeun,,
,,,,,,,,
