K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
33,JAWA TENGAH,,,,,,,
33.03,KAB. PURBALINGGA,,,18,15,224,"805,757","Luas Wilayah Definitif sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022"
33.03.01,,,,1Kemangkon,-,19,,
33.03.01.2001,,,,,,1 Kedungbenda,,
33.03.01.2002,,,,,,2 Bokol,,
33.03.01.2003,,,,,,3 Pelumutan,,
33.03.01.2004,,,,,,4 Majatengah,,
33.03.01.2005,,,,,,5 Kedunglegok,,
33.03.01.2006,,,,,,6 Kemangkon,,
33.03.01.2007,,,,,,7 Panican,,
33.03.01.2008,,,,,,8 Bakulan,,
33.03.01.2009,,,,,,9 Karangkemiri,,
33.03.01.2010,,,,,,10 Pegandekan,,
33.03.01.2011,,,,,,11 Senon,,
33.03.01.2012,,,,,,12 Sumilir,,
33.03.01.2013,,,,,,13 Kalialang,,
33.03.01.2014,,,,,,14 Karangtengah,,
33.03.01.2015,,,,,,15 Muntang,,
33.03.01.2016,,,,,,16 Gambarsari,,
33.03.01.2017,,,,,,17 Toyareka,,
33.03.01.2018,,,,,,18 Jetis,,
33.03.01.2019,,,,,,19 Majasem,,
33.03.02,,,,2Bukateja,-,14,,
33.03.02.2001,,,,,,1 Tidu,,
33.03.02.2002,,,,,,2 Wirasaba,,
33.03.02.2003,,,,,,3 Kembangan,,
33.03.02.2004,,,,,,4 Cipawon,,
33.03.02.2005,,,,,,5 Karangcengis,,
33.03.02.2006,,,,,,6 Karanggedang,,
33.03.02.2007,,,,,,7 Karangnangka,,
33.03.02.2008,,,,,,8 Kutawis,,
33.03.02.2009,,,,,,9 Kebutuh,,
33.03.02.2010,,,,,,10 Penaruban,,
33.03.02.2011,,,,,,11 Kedungjati,,
33.03.02.2012,,,,,,12 Bukateja,,
33.03.02.2013,,,,,,13 Majasari,,
33.03.02.2014,,,,,,14 Bajong,,
,,,,,,,,
