K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
14.06.03.2008,,,,,,7 Sialang Jaya,,"Perbaikan nama desa sesuai hasil Validasi Ditjen Bina Pemdes ttg Data
Nama dan Kode Desa tgl 23 Juni 2016, Perbaikan nama hasil validasi
data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina Pemdes
No.146/3672/BPD tgl 21 Juni 2017"
14.06.03.2009,,,,,,8 Tanjung Belit,,"Perbaikan nama desa sesuai hasil Validasi Ditjen Bina Pemdes ttg Data
Nama dan Kode Desa tgl 23 Juni 2016, Perbaikan nama hasil validasi
data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina Pemdes
No.146/3672/BPD tgl 21 Juni 2017"
14.06.03.2010,,,,,,9 Koto Tinggi,,"Perbaikan nama desa sesuai hasil Validasi Ditjen Bina Pemdes ttg Data
Nama dan Kode Desa tgl 23 Juni 2016, Perbaikan nama hasil validasi
data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina Pemdes
No.146/3672/BPD tgl 21 Juni 2017"
14.06.03.2011,,,,,,10 Suka Maju,,"Perbaikan nama desa sesuai hasil Validasi Ditjen Bina Pemdes ttg Data
Nama dan Kode Desa tgl 23 Juni 2016, Perbaikan nama hasil validasi
data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina Pemdes
No.146/3672/BPD tgl 21 Juni 2017"
14.06.03.2012,,,,,,11 Pematang Berangan,,"Perbaikan nama Desa Ditjen BPD tgl 23 Juni 2016, Perbaikan nama
desa tgl 28 April 2017 dan rekomendasi Ditjen Bina Pemdes
No.146/3672/BPD tgl 21 Juni 2017, Koreksi nama 'Pemalang Berangan'
Srt Ditjen BPD No 140/5118/BPD tgl 18 Juli 2019"
14.06.03.2013,,,,,,12 Babussalam,,
14.06.03.2014,,,,,,13 Pasir Maju,,"Perda No. 14/2007, Perbaikan nama sesuai Validasi Ditjen BPD tgl 23
Juni 2016, Perbaikan nama hasil validasi data nama desa tgl 28 April
2017 dan rekomendasi Ditjen Bina Pemdes No.146/3672/BPD tgl 21
Juni 2017"
14.06.04,,,,4Tambusai,1,11,,
14.06.04.1001,,,,,1Tambusai Tengah,,,
14.06.04.2002,,,,,,1 Tambusai Barat,,
14.06.04.2003,,,,,,2 Tambusai Timur,,
14.06.04.2004,,,,,,3 Batas,,
14.06.04.2005,,,,,,4 Talikumain,,
14.06.04.2006,,,,,,5 Rantau Panjang,,"Perbaikan nama desa sesuai hasil Validasi Ditjen Bina Pemdes ttg Data
Nama dan Kode Desa tgl 23 Juni 2016, Perbaikan nama hasil validasi
data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina Pemdes
No.146/3672/BPD tgl 21 Juni 2017"
14.06.04.2007,,,,,,6 Sungai Kumango,,"Perbaikan nama desa Ditjen BPD tgl 23 Juni 2016, Perbaikan nama
desa tgl 28 April 2017 dan rekomendasi Ditjen BPD No.146/3672/BPD
tgl 21 Juni 2017, Koreksi nama 'Sungai Komango' Srt Ditjen BPD No
140/5118/BPD tgl 18 Juli 2019"
14.06.04.2008,,,,,,7 Batang Kumu,,"Perbaikan nama desa sesuai hasil Validasi Ditjen Bina Pemdes ttg Data
Nama dan Kode Desa tgl 23 Juni 2016, Perbaikan nama hasil validasi
data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina Pemdes
No.146/3672/BPD tgl 21 Juni 2017"
14.06.04.2009,,,,,,8 Sialang Rindang,,"Perbaikan nama desa sesuai hasil Validasi Ditjen Bina Pemdes ttg Data
Nama dan Kode Desa tgl 23 Juni 2016, Perbaikan nama hasil validasi
data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina Pemdes
No.146/3672/BPD tgl 21 Juni 2017"
,,,,,,,,
