K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
13.12.07.2007,,,,,,7 Desa Baru Barat,,"Pemekaran sebagian wil. Nagari Desa Baru, sesuai:
Perda No. 4 Tahun 2022; dan
Surat Dirjen Bina Pemdes No. 146.1/6085/BPD tgl 9 Desember 2021."
13.12.08,,,,8Koto Balingka,-,6,,
13.12.08.2001,,,,,,1 Parit,,Perda No. 5/2011
13.12.08.2002,,,,,,2 Koto Tangah,,"Pemekaran sebagian wil. Nagari Parit, sesuai:
Perda No. 5 Tahun 2022; dan
Surat Dirjen Bina Pemdes No. 146.1/6085/BPD tgl 9 Desember 2021."
13.12.08.2003,,,,,,3 Koto Tuo,,"Pemekaran sebagian wil. Nagari Parit, sesuai:
Perda No. 5 Tahun 2022; dan
Surat Dirjen Bina Pemdes No. 146.1/6085/BPD tgl 9 Desember 2021."
13.12.08.2004,,,,,,4 Koto Nan Duo,,"Pemekaran sebagian wil. Nagari Parit, sesuai:
Perda No. 5 Tahun 2022; dan
Surat Dirjen Bina Pemdes No. 146.1/6085/BPD tgl 9 Desember 2021."
13.12.08.2005,,,,,,5 Pematang Panjang,,"Pemekaran sebagian wil. Nagari Parit, sesuai:
Perda No. 5 Tahun 2022; dan
Surat Dirjen Bina Pemdes No. 146.1/6085/BPD tgl 9 Desember 2021."
13.12.08.2006,,,,,,6 Ranah Koto Tinggi,,"Pemekaran sebagian wil. Nagari Parit, sesuai:
Perda No. 5 Tahun 2022; dan
Surat Dirjen Bina Pemdes No. 146.1/6085/BPD tgl 9 Desember 2021."
13.12.09,,,,9Sungai Aur,-,7,,"perbaikan nama dari Sungaiaur menjadi Sungai Aur,surat Gubernur
Sumatera Barat No 120/223/PEM-2021 tgl 19 April 2021,surat Bupati
Pasaman No 130/133/PEM 2021 tgl 31 Maret 2021,Perda Kab
Pasaman Barat No 21 Tahun 2016"
13.12.09.2001,,,,,,1 Sungai Aua,,
13.12.09.2002,,,,,,2 Salingka Muaro,,"Pemekaran sebagian wil. Nagari Sungai Aua, sesuai:
Perda No. 7 Tahun 2022; dan
Surat Dirjen Bina Pemdes No. 146.1/6085/BPD tgl 9 Desember 2021."
13.12.09.2003,,,,,,3 Ranah Malintang,,"Pemekaran sebagian wil. Nagari Sungai Aua, sesuai:
Perda No. 7 Tahun 2022; dan
Surat Dirjen Bina Pemdes No. 146.1/6085/BPD tgl 9 Desember 2021."
13.12.09.2004,,,,,,4 Ranah Air Haji,,"Pemekaran sebagian wil. Nagari Sungai Aua, sesuai:
Perda No. 7 Tahun 2022; dan
Surat Dirjen Bina Pemdes No. 146.1/6085/BPD tgl 9 Desember 2021."
13.12.09.2005,,,,,,"5 Kasikputih
Sungaitanang",,"Pemekaran sebagian wil. Nagari Sungai Aua, sesuai:
Perda No. 7 Tahun 2022; dan
Surat Dirjen Bina Pemdes No. 146.1/6085/BPD tgl 9 Desember 2021."
13.12.09.2006,,,,,,6 Aua Serumpun,,"Pemekaran sebagian wil. Nagari Sungai Aua, sesuai:
Perda No. 7 Tahun 2022; dan
Surat Dirjen Bina Pemdes No. 146.1/6085/BPD tgl 9 Desember 2021."
13.12.09.2007,,,,,,"7 Sikilang Sungai Aur
Selatan",,"Pemekaran sebagian wil. Nagari Sungai Aua, sesuai:
Perda No. 7 Tahun 2022; dan
Surat Dirjen Bina Pemdes No. 146.1/6085/BPD tgl 9 Desember 2021."
13.12.10,,,,10Luhak Nan Duo,-,9,,
13.12.10.2001,,,,,,1 Koto Baru,,
13.12.10.2002,,,,,,2 Kapa,,
,,,,,,,,
