K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
16.02.22.2002,,,,,,2 Lubuk Seberuk,,Semula wil. Kec. Lempuing
16.02.22.2003,,,,,,3 Rantau Durian I,,Semula wil. Kec. Lempuing
16.02.22.2004,,,,,,4 Sungai Belida,,Semula wil. Kec. Lempuing
16.02.22.2005,,,,,,5 Lempuing Indah,,Semula wil. Kec. Lempuing
16.02.22.2006,,,,,,6 Muktisari,,"Semula wil. Kec. Lempuing, Perbaikan nama sesuai hasil Rakernis
Ditjen Bina Pemdes tentang Klarifikasi Data Nama dan Kodefikasi Desa
tgl 22 April 2016"
16.02.22.2007,,,,,,7 Tania Makmur,,Semula wil. Kec. Lempuing
16.02.22.2008,,,,,,8 Sukamaju,,"Semula wil. Kec. Lempuing, Perbaikan nama sesuai hasil Rakernis
Ditjen Bina Pemdes tentang Klarifikasi Data Nama dan Kodefikasi Desa
tgl 22 April 2016"
16.02.22.2009,,,,,,9 Muara Burnai II,,Semula wil. Kec. Lempuing
16.02.22.2010,,,,,,10 Suka Jaya,,Semula wil. Kec. Lempuing
16.02.22.2011,,,,,,11 Rantau Durian II,,Semula wil. Kec. Lempuing
16.02.22.2012,,,,,,12 Tanjung Sari II,,Semula wil. Kec. Lempuing
16.02.22.2013,,,,,,13 Purwo Asri,,Semula wil. Kec. Lempuing
16.02.22.2014,,,,,,14 Muara Burnai I,,Semula wil. Kec. Lempuing
16.02.22.2015,,,,,,15 Lubuk Makmur,,Semula wil. Kec. Lempuing
16.02.22.2016,,,,,,16 Rantau Durian Asli,,"Pemekaran sebagian wil Desa Rantau Durian I, Perda No. 13/2011"
16.02.23,,,,17Teluk Gelam,-,14,,Perda No. 5/2005
16.02.23.2001,,,,,,1 Benawa,,Semula wil. Kec. Tanjung Lubuk
16.02.23.2002,,,,,,2 Serapek,,Semula wil. Kec. Tanjung Lubuk
16.02.23.2003,,,,,,3 Sugih Waras,,"Semula wil. Kec. Tanjung Lubuk, Perbaikan nama sesuai hasil
Rakernis Ditjen Bina Pemdes tentang Klarifikasi Data Nama dan
Kodefikasi Desa tgl 22 April 2016"
16.02.23.2004,,,,,,4 Muara Telang,,Semula wil. Kec. Tanjung Lubuk
16.02.23.2005,,,,,,5 Kuripan,,Semula wil. Kec. Tanjung Lubuk
16.02.23.2006,,,,,,6 Cinta Marga,,Semula wil. Kec. Tanjung Lubuk
16.02.23.2007,,,,,,7 Penyandingan,,Semula wil. Kec. Tanjung Lubuk
16.02.23.2008,,,,,,8 Talang Pengeran,,Semula wil. Kec. Tanjung Lubuk
16.02.23.2009,,,,,,9 Ulak Ketapang,,Semula wil. Kec. Tanjung Lubuk
16.02.23.2010,,,,,,10 Mulyaguna,,Semula wil. Kec. Tanjung Lubuk
16.02.23.2011,,,,,,"11 Panca Tunggal
Benawa",,Semula wil. Kec. Tanjung Lubuk
16.02.23.2012,,,,,,12 Bumi Harapan,,Semula wil. Kec. Tanjung Lubuk
16.02.23.2013,,,,,,13 Sinar Harapan Mulya,,Semula wil. Kec. Tanjung Lubuk
16.02.23.2014,,,,,,14 Seriguna,,Semula wil. Kec. Tanjung Lubuk
16.02.24,,,,18Pedamaran Timur,-,7,,Perda No. 5/2005
16.02.24.2001,,,,,,1 Pulau Geronggang,,Semula wil Kec. Pedamaran
16.02.24.2002,,,,,,2 Sumber Hidup,,Semula wil Kec. Pedamaran
16.02.24.2003,,,,,,3 Gading Raja,,Semula wil Kec. Pedamaran
16.02.24.2004,,,,,,4 Maribaya,,Semula wil Kec. Pedamaran
,,,,,,,,
