K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
34,DAERAH ISTIMEWA YOGYAKARTA,,,,,,,
34.04,KAB. SLEMAN,,,17,0,86,"573,749","Luas Wilayah Definitif, PBW, sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022"
34.04.01,,,,1Gamping,-,5,,
34.04.01.2001,,,,,,1 Balecatur,,
34.04.01.2002,,,,,,2 Ambarketawang,,
34.04.01.2003,,,,,,3 Banyuraden,,
34.04.01.2004,,,,,,4 Nogotirto,,
34.04.01.2005,,,,,,5 Trihanggo,,
34.04.02,,,,2Godean,-,7,,
34.04.02.2001,,,,,,1 Sidorejo,,
34.04.02.2002,,,,,,2 Sidoluhur,,
34.04.02.2003,,,,,,3 Sidomulyo,,
34.04.02.2004,,,,,,4 Sidoagung,,
34.04.02.2005,,,,,,5 Sidokarto,,
34.04.02.2006,,,,,,6 Sidoarum,,
34.04.02.2007,,,,,,7 Sidomoyo,,
34.04.03,,,,3Moyudan,-,4,,
34.04.03.2001,,,,,,1 Sumberrahayu,,"koreksi nama Srt Sekda Kab Sleman No 140/00599 tgl 13 maret 2018,
Rekom Pemdes No145/1820/SET tgl 15 nov 2018 ttg penyampaian
hasil validasi."
34.04.03.2002,,,,,,2 Sumbersari,,
34.04.03.2003,,,,,,3 Sumberagung,,
34.04.03.2004,,,,,,4 Sumberarum,,
34.04.04,,,,4Minggir,-,5,,
34.04.04.2001,,,,,,1 Sendangarum,,
34.04.04.2002,,,,,,2 Sendangmulyo,,
34.04.04.2003,,,,,,3 Sendangagung,,
34.04.04.2004,,,,,,4 Sendangsari,,
34.04.04.2005,,,,,,5 Sendangrejo,,
34.04.05,,,,5Seyegan,-,5,,
34.04.05.2001,,,,,,1 Margoluwih,,
34.04.05.2002,,,,,,2 Margodadi,,
34.04.05.2003,,,,,,3 Margokaton,,Koreksi nama desa Srt. No. 14/01950 tgl 28 Sept 2016
34.04.05.2004,,,,,,4 Margomulyo,,Koreksi nama desa Srt. No. 14/01950 tgl 28 Sept 2016
34.04.05.2005,,,,,,5 Margoagung,,
34.04.06,,,,6Mlati,-,5,,
34.04.06.2001,,,,,,1 Sinduadi,,
,,,,,,,,
