K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
,,,,,Payo Selincah,,,"Menjadi wil Kec. Paal Merah, Perda No. 13/2014"
15.71.03.1010,,,,,9Tanjung Pinang,,,
15.71.04,,,,4Pasar Jambi,4,-,,
15.71.04.1001,,,,,1Beringin,,,
15.71.04.1002,,,,,2Orang Kayo Hitam,,,
15.71.04.1003,,,,,3Pasar Jambi,,,
15.71.04.1004,,,,,4Sungai Asam,,,
15.71.05,,,,5Pelayangan,6,-,,
15.71.05.1001,,,,,1Arab Melayu,,,
15.71.05.1002,,,,,2Mudung Laut,,,
15.71.05.1003,,,,,3Jelmu,,,
15.71.05.1004,,,,,4Tengah,,,
15.71.05.1005,,,,,5Tahtul Yaman,,,
15.71.05.1006,,,,,6Tanjung Johor,,,
15.71.06,,,,6Danau Teluk,5,-,,
15.71.06.1001,,,,,1Pasir Panjang,,,
15.71.06.1002,,,,,2Tanjung Raden,,,
15.71.06.1003,,,,,3Olak Kemang,,,
15.71.06.1004,,,,,4Tanjung Pasir,,,
15.71.06.1005,,,,,5Ulu Gedong,,,
15.71.07,,,,7Kota Baru,7,-,,
15.71.07.1001,,,,,1Suka Karya,,,
15.71.07.1002,,,,,2Simpang III Sipin,,,
,,,,,Rawa Sari,,,"Menjadi wil Kec. Alam Barajo, Perda No. 13/2014"
15.71.07.1004,,,,,3Paal Lima,,,
15.71.07.1005,,,,,4Kenali Asam Bawah,,,
15.71.07.1006,,,,,5Kenali Asam Atas,,,
,,,,,Kenali Besar,,,"Menjadi wil Kec. Alam Barajo, Perda No. 13/2014"
,,,,,Mayang Mangurai,,,"Menjadi wil Kec. Alam Barajo, Perda No. 13/2014"
,,,,,Beliung,,,"Menjadi wil Kec. Alam Barajo, Perda No. 13/2014"
,,,,,Bagan Pete,,,"Menjadi wil Kec. Alam Barajo, Perda No. 13/2014"
15.71.07.1011,,,,,6Talang Gulo,,,"Pemekaran sebagian wil. Kel. Kenali Asam Bawah, sesuai:
Perda No. 3 Tahun 2022; dan
Surat Sekda Prov. Jambi No. S-100/364/SETDA.PEM.1.1/II/2022 tgl 1
Februari 2022."
15.71.07.1012,,,,,7Kenali Asam,,,"Pemekaran sebagian wil. Kel. Kenali Asam Bawah, sesuai:
Perda No. 3 Tahun 2022; dan
Surat Sekda Prov. Jambi No. S-100/364/SETDA.PEM.1.1/II/2022 tgl 1
Februari 2022."
15.71.08,,,,8Jelutung,7,-,,
15.71.08.1001,,,,,1Talang Jauh,,,
,,,,,,,,
