K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
32,JAWA BARAT,,,,,,,
32.17,KAB. BANDUNG BARAT,,,16,0,165,"1.283,439","UU No. 12/2007
Luas Wilayah Definitif sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022"
32.17.01,,,,1Lembang,-,16,,Semula wil. Kab. Bandung
32.17.01.2001,,,,,,1 Pagerwangi,,
32.17.01.2002,,,,,,2 Kayuambon,,
32.17.01.2003,,,,,,3 Lembang,,
32.17.01.2004,,,,,,4 Cikidang,,
32.17.01.2005,,,,,,5 Cikahuripan,,
32.17.01.2006,,,,,,6 Cikole,,
32.17.01.2007,,,,,,7 Gudangkahuripan,,
32.17.01.2008,,,,,,8 Jayagiri,,
32.17.01.2009,,,,,,9 Cibodas,,
32.17.01.2010,,,,,,10 Langensari,,
32.17.01.2011,,,,,,11 Mekarwangi,,
32.17.01.2012,,,,,,12 Cibogo,,
32.17.01.2013,,,,,,13 Sukajaya,,
32.17.01.2014,,,,,,14 Suntenjaya,,
32.17.01.2015,,,,,,15 Wangunharja,,
32.17.01.2016,,,,,,16 Wangunsari,,
32.17.02,,,,2Parongpong,-,7,,Semula wil. Kab. Bandung
32.17.02.2001,,,,,,1 Karyawangi,,
32.17.02.2002,,,,,,2 Cihanjuang,,
32.17.02.2003,,,,,,3 Cihanjuangrahayu,,
32.17.02.2004,,,,,,4 Cihideung,,
32.17.02.2005,,,,,,5 Ciwaruga,,
32.17.02.2006,,,,,,6 Cigugurgirang,,
32.17.02.2007,,,,,,7 Sariwangi,,
32.17.03,,,,3Cisarua,-,8,,Semula wil. Kab. Bandung
32.17.03.2001,,,,,,1 Jambudipa,,
32.17.03.2002,,,,,,2 Padaasih,,
32.17.03.2003,,,,,,3 Pasirhalang,,
32.17.03.2004,,,,,,4 Pasirlangu,,
32.17.03.2005,,,,,,5 Cipada,,
32.17.03.2006,,,,,,6 Kertawangi,,
32.17.03.2007,,,,,,7 Tugumukti,,
32.17.03.2008,,,,,,8 Sadangmekar,,
,,,,,,,,
