K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
,,,,,,Nuangan I,,Perda No. 20/2007
,,,,Kotamobagu Barat,,,,"Menjadi wil. Kota Kotamobagu, UU No. 4/2007"
,,,,,Mongondow,,,Menjadi wil. Kec. Kotamobagu Selatan
,,,,,Mongkonai,,,
,,,,,Malinow,,,
,,,,,Motoboi Kecil,,,Menjadi wil. Kec. Kotamobagu Selatan
,,,,,Matali,,,Menjadi wil. Kec. Kotamobagu Timur
,,,,,Pobundayan,,,Menjadi wil. Kec. Kotamobagu Selatan
,,,,,Motoboi Besar,,,Menjadi wil. Kec. Kotamobagu Timur
,,,,,Kobo Besar,,,Menjadi wil. Kec. Kotamobagu Timur
,,,,,Tomuboi,,,Menjadi wil. Kec. Kotamobagu Timur
,,,,,Sinindian,,,Menjadi wil. Kec. Kotamobagu Timur
,,,,,Mogolaing,,,
,,,,,Gogagoman,,,
,,,,,Kotamobagu,,,
,,,,,Kotabangun,,,"Menjadi wil. Kec. Kotamobagu Timur, Perda No. 2/2004"
,,,,,Biga,,,"Menjadi wil. Kec. Kotamobagu Utara, Perda No. 2/2004"
,,,,,Genggulang,,,"Menjadi wil. Kec. Kotamobagu Utara, Perda No. 2/2004"
,,,,,Upai,,,"Menjadi wil. Kec. Kotamobagu Utara, Perda No. 2/2004"
,,,,Modayag,,,,"Menjadi wil. Kab. Bolaang Mongondow Timur, UU No. 29/2008"
,,,,,,Moyag,,"Menjadi wil. Kec. Kotamobagu Timur, Perda No. 2/2004"
,,,,,,Moyongkota,,"Menjadii wil. Kec. Modayag Barat, Perda No. 2/2007"
,,,,,,Bangunan Wuwuk,,"Menjadii wil. Kec. Modayag Barat, Perda No. 2/2007"
,,,,,,Bongkudai,,"Menjadii wil. Kec. Modayag Barat, Perda No. 2/2007"
,,,,,,Modayag,,
,,,,,,Liberia,,
,,,,,,Purworejo,,
,,,,,,Moat,,
,,,,,,Guaan,,
,,,,,,Bongkudai Baru,,
,,,,,,Buyandi,,
,,,,,,Tobongon,,
,,,,,,Lanut,,
,,,,,,Badaro,,
,,,,,,Modayag Barat,,Perda No. 20/2007
,,,,,,Modayag Timur,,Perda No. 20/2007
,,,,,,Purworejo Timur,,Perda No. 20/2007
,,,,,,Liberia Timur,,Perda No. 20/2007
,,,,,,Bongkudai Utara,,Perda No. 20/2007
71.01.19,,,,8Passi Barat,-,13,,
