K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
11.10.10.2002,,,,,,"2 Gosong Telaga
Selatan",,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.10.10.2003,,,,,,3 Kampung Baru,,
11.10.10.2004,,,,,,4 Ketapang Indah,,
11.10.10.2005,,,,,,5 Gosong Telaga Timur,,
11.10.10.2006,,,,,,6 Gosong Telaga Barat,,
11.10.10.2007,,,,,,7 Telaga Bakti,,
11.10.11,,,,7Danau Paris,-,6,,
11.10.11.2001,,,,,,1 Lae Balno,,
11.10.11.2002,,,,,,2 Napagaluh,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.10.11.2003,,,,,,3 Sikoran,,
11.10.11.2004,,,,,,4 Situbuh-tubuh,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.10.11.2005,,,,,,5 Biskang,,
11.10.11.2006,,,,,,6 Sintuban Makmur,,
,,,,,,Danau Pinang,,
11.10.12,,,,8Suro Makmur,-,11,,
11.10.12.2001,,,,,,1 Suro Makmur,,"Perubahan nama desa semula Suro menjadi Suro Makmur, sesuai:
Qanun No. 03 Tahun 2002; dan
Surat Sekda Pem. Aceh No. 140/14270 tgl 07 September 2022."
11.10.12.2002,,,,,,2 Pangkalan Sulampi,,
11.10.12.2003,,,,,,3 Bulu Sema,,
11.10.12.2004,,,,,,4 Lae Bangun,,
11.10.12.2005,,,,,,5 Alur Linci,,
11.10.12.2006,,,,,,6 Siompin,,
11.10.12.2007,,,,,,7 Ketangkuhan,,
11.10.12.2008,,,,,,8 Keras,,
11.10.12.2009,,,,,,9 Mandumpang,,
11.10.12.2010,,,,,,10 Sirimo Mungkur,,
11.10.12.2011,,,,,,11 Bulu Ara,,
,,,,,,Lea Cikala,,
11.10.13,,,,9Singkohor,-,6,,
11.10.13.2001,,,,,,1 Singkohor,,
11.10.13.2002,,,,,,2 Lae Sipola,,
11.10.13.2003,,,,,,3 Lae Pinang,,
11.10.13.2004,,,,,,4 Mukti Jaya,,
,,,,,,Mukti Lincir,,
,,,,,,,,
