K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
53,NUSA TENGGARA TIMUR,,,,,,,
53.13,KAB. LEMBATA,,,9,7,144,"1.268,105","Luas Wilayah Definitif sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022"
53.13.01,,,,1Naga Wutung,-,18,,
53.13.01.2001,,,,,,1 Pasir Putih,,
53.13.01.2002,,,,,,2 Duawutun,,
53.13.01.2003,,,,,,3 Atawai,,
53.13.01.2004,,,,,,4 Lusiduawutun,,
53.13.01.2005,,,,,,5 Labalimut,,
53.13.01.2006,,,,,,6 Ileboli,,
53.13.01.2007,,,,,,7 Babokerong,,
53.13.01.2008,,,,,,8 Penikenek,,
53.13.01.2009,,,,,,9 Belobaja,,
53.13.01.2010,,,,,,10 Lolong,,
53.13.01.2011,,,,,,11 Wuakoreng,,
53.13.01.2012,,,,,,12 Baobolak,,Perda No. 12/2004
53.13.01.2013,,,,,,13 Tewaowutung,,Perda No. 14/2007
53.13.01.2014,,,,,,14 Boli Bean,,Perda No. 14/2007
53.13.01.2015,,,,,,15 Warawatung,,Pemekaran sebagian wil Desa Lusiduawutun Perda No. 6/2011
53.13.01.2016,,,,,,16 Idalolong,,Pemekaran sebagian wil Desa Penikenek Perda No. 6/2011
53.13.01.2017,,,,,,17 Ria Bao,,Pemekaran sebagian wil Desa Duawutun Perda No. 6/2011
53.13.01.2018,,,,,,18 Liwulagang,,Pemekaran sebagian wil Desa Ileboli Perda No. 6/2011
53.13.02,,,,2Atadei,-,15,,
53.13.02.2001,,,,,,1 Atakera,,
53.13.02.2002,,,,,,2 Lusilame,,
,,,,,,Kowaape,,"Dihapus, Perda No. 5/2005"
53.13.02.2004,,,,,,3 Lerek,,
53.13.02.2005,,,,,,4 Nubahaeraka,,
53.13.02.2006,,,,,,5 Tubukrajan,,
53.13.02.2007,,,,,,6 Lebaata,,
53.13.02.2008,,,,,,7 Ile Kimok,,
53.13.02.2009,,,,,,8 Katakeja,,
53.13.02.2010,,,,,,9 Ile Kerbau,,
53.13.02.2011,,,,,,10 Dulir,,
53.13.02.2012,,,,,,11 Dori Pewut,,
53.13.02.2013,,,,,,12 Nuba Atalojo,,Perda No. 12/2004
53.13.02.2014,,,,,,13 Nogo Doni,,Perda No. 12/2004
53.13.02.2015,,,,,,14 Nubaboli,,Perda No. 14/2007
,,,,,,,,
