K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
53.09.02.2009,,,,,,2 Sangadeto,,
53.09.02.2010,,,,,,3 Ratogesa,,
53.09.02.2011,,,,,,4 Radabata,,
,,,,,,Rakateda II,,Menjadi wil Kec. Golewa Barat Perda No. 2/2012
,,,,,,Rakateda Satu,,Menjadi wil Kec. Golewa Barat Perda No. 2/2012
,,,,,,Rakalaba,,Menjadi wil Kec. Golewa Barat Perda No. 2/2012
,,,,,,Kezewea,,Menjadi wil Kec. Golewa Selatan Perda No. 2/2012
,,,,,,Sobo,,Menjadi wil Kec. Golewa Barat Perda No. 2/2012
53.09.02.1017,,,,,2Mataloko,,,
53.09.02.2018,,,,,,5 Dadawea,,
53.09.02.2019,,,,,,6 Sarasedu,,
53.09.02.2020,,,,,,7 Malanuza,,
,,,,,,Were Tiga,,Menjadi wil Kec. Golewa Selatan Perda No. 2/2012
,,,,,,Watunay,,Menjadi wil Kec. Golewa Barat Perda No. 2/2012
,,,,,,Boba Satu,,Menjadi wil Kec. Golewa Selatan Perda No. 2/2012
,,,,,,Radamasa,,Menjadi wil Kec. Golewa Selatan Perda No. 2/2012
53.09.02.2025,,,,,,8 Were,,"PMD, Perda No. 6/2011"
53.09.02.2026,,,,,,9 Were IV,,"PMD, Perda No. 6/2011"
,,,,,,Turekisa,,Menjadi wil Kec. Golewa Barat Perda No. 2/2012
,,,,,,Sobo Satu,,Menjadi wil Kec. Golewa Barat Perda No. 2/2012
,,,,,,Nirmala,,Menjadi wil Kec. Golewa Selatan Perda No. 2/2012
,,,,,,Dizi Gedha,,Menjadi wil Kec. Golewa Barat Perda No. 2/2012
53.09.02.2031,,,,,,10 Malanuza Satu,,Pemekaran Desa Malanuza Perda No 1/2012
53.09.02.2032,,,,,,11 Sarasedu Satu,,Pemekaran Desa Sara Sedu Perda No 1/2012
,,,,,,Bawarani,,Menjadi wil Kec. Golewa Selatan Perda No. 2/2012
,,,,,,Watu Sipi,,Menjadi wil Kec. Golewa Selatan Perda No. 2/2012
,,,,,,Bewapawe,,Menjadi wil Kec. Golewa Barat Perda No. 2/2012
53.09.02.2036,,,,,,12 Ulu Belu,,Peningkatan status desa Perda No 1/2012
53.09.02.2037,,,,,,13 Ekoroka,,Peningkatan status desa Perda No 1/2012
53.09.02.2038,,,,,,14 Wae Ia,,"Peningkatan status desa Perda No 1/2012
Perbaikan nama desa semula Wae La menjadi Wae Ia sesuai Perda
Kab. Ngada No.1/2012."
53.09.02.2039,,,,,,15 Dolupore,,"Pemekaran dan perubahan status sebagian wilayah Kelurahan
Mataloko menjadi desa; Perda Kab. Ngada No 3 Tahun 2022 tentang
Perubahan Status Kelurahan Menjadi Desa Dan Kelurahan"
53.09.02.2040,,,,,,16 Tiwo Toda,,"Pemekaran dan perubahan status sebagian wilayah Kelurahan
Todabelu menjadi desa; Perda Kab. Ngada No 3 Tahun 2022 tentang
Perubahan Status Kelurahan Menjadi Desa Dan Kelurahan"
53.09.02.2041,,,,,,17 Kelimolo,,"Pemekaran dari Desa Sangadeto ; Perda Kab. Ngada No 2 Tahun 2022
tentang Pembentukan Desa"
53.09.02.2042,,,,,,18 Wogo,,"Pemekaran dari Desa Ratogesa ; Perda Kab. Ngada No 2 Tahun 2022
tentang Pembentukan Desa"
,,,,,,,,
