K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
33.06.15.2004,,,,,,4 Kalikalong,,
33.06.15.2005,,,,,,5 Rimun,,
33.06.15.2006,,,,,,6 Tepansari,,
33.06.15.2007,,,,,,7 Kaliglagah,,
33.06.15.2008,,,,,,8 Tridadi,,
33.06.15.2009,,,,,,9 Banyuasin Separe,,"koreksi Srt Sekda Kab Purworejo No. 125.5/2285/2016 tgl.7 Maret
2016"
33.06.15.2010,,,,,,10 Guyangan,,
33.06.15.2011,,,,,,11 Kalisemo,,
33.06.15.2012,,,,,,12 Loano,,
33.06.15.2013,,,,,,13 Jetis,,
33.06.15.2014,,,,,,14 Kedungpoh,,
33.06.15.2015,,,,,,15 Maron,,
33.06.15.2016,,,,,,16 Kebongunung,,
33.06.15.2017,,,,,,17 Mudalrejo,,
33.06.15.2018,,,,,,18 Kemejing,,
33.06.15.2019,,,,,,19 Banyuasin Kembaran,,"koreksi Srt Sekda Kab Purworejo No. 125.5/2285/2016 tgl.7 Maret
2016"
33.06.15.2020,,,,,,20 Sedayu,,
33.06.15.2021,,,,,,21 Ngargosari,,
33.06.16,,,,16Bener,-,28,,
33.06.16.2001,,,,,,1 Benowo,,
33.06.16.2002,,,,,,2 Kalitapas,,
33.06.16.2003,,,,,,3 Kaliwader,,
33.06.16.2004,,,,,,4 Kedungpucang,,
33.06.16.2005,,,,,,5 Sendangsari,,
33.06.16.2006,,,,,,6 Kaliboto,,
33.06.16.2007,,,,,,7 Kaliurip,,
33.06.16.2008,,,,,,8 Kedungloteng,,
33.06.16.2009,,,,,,9 Wadas,,
33.06.16.2010,,,,,,10 Cacaban Kidul,,
33.06.16.2011,,,,,,11 Cacaban Lor,,
33.06.16.2012,,,,,,12 Pekacangan,,
33.06.16.2013,,,,,,13 Medono,,
33.06.16.2014,,,,,,14 Bleber,,
33.06.16.2015,,,,,,15 Bener,,
33.06.16.2016,,,,,,16 Karangsari,,
33.06.16.2017,,,,,,17 Guntur,,
33.06.16.2018,,,,,,18 Legetan,,
33.06.16.2019,,,,,,19 Ketosari,,"Koreksi nama desa. Semula desa Kertosari mjd Desa Ketosari. Surat
Sekda Purworejo tgl 20 mei 2015"
,,,,,,,,
