K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
61.04.18.1002,,,,,2Mulia Kerta,,,
61.04.18.2003,,,,,,1 Padang,,
61.04.18.1004,,,,,3Tuan-Tuan,,,PMD
61.04.18.2005,,,,,,2 Sungai Kinjil,,
61.04.18.2006,,,,,,3 Suka Baru,,
61.04.18.2007,,,,,,4 Baru,,
61.04.18.2008,,,,,,5 Negeri Baru,,
61.04.18.1009,,,,,4Banjar,,,PMD
61.04.18.2010,,,,,,6 Mekar Sari,,PMD
61.04.18.2011,,,,,,7 Kinjil Pesisir,,PMD
61.04.19,,,,15Hulu Sungai,-,12,,
61.04.19.2001,,,,,,1 Menyumbung,,
61.04.19.2002,,,,,,2 Senduruhan,,
61.04.19.2003,,,,,,3 Cinta Manis,,
61.04.19.2004,,,,,,4 Beginci Darat,,
61.04.19.2005,,,,,,5 Benua Krio,,PMD
61.04.19.2006,,,,,,6 Riam Dadap,,PMD
61.04.19.2007,,,,,,7 Sekukun,,PMD
61.04.19.2008,,,,,,8 Batu Lapis,,PMD
61.04.19.2009,,,,,,9 Krio Hulu,,PMD
61.04.19.2010,,,,,,10 Kenyabur,,PMD
61.04.19.2011,,,,,,11 Sunge Bengaras,,PMD
61.04.19.2012,,,,,,12 Lubuk Kakap,,"Perda No. 8/2008, PMD"
61.04.20,,,,16Simpang Dua,-,6,,
61.04.20.2001,,,,,,1 Semandang Kanan,,
61.04.20.2002,,,,,,2 Gema,,
61.04.20.2003,,,,,,3 Mekar Raya,,
61.04.20.2004,,,,,,4 Kampar Sebomban,,
61.04.20.2005,,,,,,5 Batu Daya,,"Perda No. 15/2009, PMD"
61.04.20.2006,,,,,,6 Kamora,,"Pemekaran sebagian wil Desa Mekar Jaya, Perda No. 13/2012"
61.04.21,,,,17Air Upas,-,9,,
61.04.21.2001,,,,,,1 Air Upas,,
61.04.21.2002,,,,,,2 Sari Bekayas,,
61.04.21.2003,,,,,,3 Air Durian Jaya,,
61.04.21.2004,,,,,,4 Harapan Baru,,
61.04.21.2005,,,,,,5 Suka Ria,,
61.04.21.2006,,,,,,6 Banda Sari,,
61.04.21.2007,,,,,,7 Membuluh Baru,,
61.04.21.2008,,,,,,8 Gahang,,
61.04.21.2009,,,,,,9 Mekar Jaya,,PMD
