NO,KODE,"NAMA PROVINSI,
KABUPATEN / KOTA,
KECAMATAN",IBUKOTA,J U M L A H,,,,,"LUAS
WILAYAH
(Km2) *","JUMLAH
PENDUDUK
(Jiwa) **",K ET E R A N G A N
,,,,KAB,KOTA,KEC,KEL,DESA,,,
,35.08.06,6 Kunir,,,,,,11,,,
,35.08.07,7 Yosowilangun,,,,,,12,,,
,35.08.08,8 Rowokangkung,,,,,,7,,,
,35.08.09,9 Tekung,,,,,,8,,,
,35.08.10,10 Lumajang,,,,,7,5,,,
,35.08.11,11 Pasrujambe,,,,,,7,,,
,35.08.12,12 Senduro,,,,,,12,,,
,35.08.13,13 Gucialit,,,,,,9,,,
,35.08.14,14 Padang,,,,,,9,,,
,35.08.15,15 Sukodono,,,,,,10,,,
,35.08.16,16 Kedungjajang,,,,,,12,,,
,35.08.17,17 Jatiroto,,,,,,6,,,
,35.08.18,18 Randuagung,,,,,,12,,,
,35.08.19,19 Klakah,,,,,,12,,,
,35.08.20,20 Ranuyoso,,,,,,11,,,
,35.08.21,21 Sumbersuko,,,,,,8,,,
,35.09,9 KAB. JEMBER,Jember,,,31,22,226,3.313,2.584.233,"Luas Wilayah Indikatif, PGP, sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022"
,35.09.01,1 Jombang,,,,,,6,,,
,35.09.02,2 Kencong,,,,,,5,,,
,35.09.03,3 Sumberbaru,,,,,,10,,,
,35.09.04,4 Gumukmas,,,,,,8,,,
,35.09.05,5 Umbulsari,,,,,,10,,,
,35.09.06,6 Tanggul,,,,,,8,,,
,35.09.07,7 Semboro,,,,,,6,,,
,35.09.08,8 Puger,,,,,,12,,,
,35.09.09,9 Bangsalsari,,,,,,11,,,
,35.09.10,10 Balung,,,,,,8,,,
,35.09.11,11 Wuluhan,,,,,,7,,,
,35.09.12,12 Ambulu,,,,,,7,,,
,35.09.13,13 Rambipuji,,,,,,8,,,
,35.09.14,14 Panti,,,,,,7,,,
,35.09.15,15 Sukorambi,,,,,,5,,,
,35.09.16,16 Jenggawah,,,,,,8,,,
,35.09.17,17 Ajung,,,,,,7,,,
