K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
11.09.07.2002,,,,,,2 Suak Lamatan,,
11.09.07.2003,,,,,,3 Alus Alus,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.09.07.2004,,,,,,4 Batu Ralang,,
11.09.07.2005,,,,,,5 Ulul Mayang,,
11.09.07.2006,,,,,,6 Kebun Baru,,
11.09.07.2007,,,,,,7 Badegong,,
11.09.07.2008,,,,,,8 Latiung,,
11.09.07.2009,,,,,,9 Pasir Tinggi,,
11.09.07.2010,,,,,,10 Labuhan Jaya,,
11.09.07.2011,,,,,,11 Labuhan Bajau,,
11.09.07.2012,,,,,,12 Blang Sebel,,
11.09.07.2013,,,,,,13 Ana Ao,,
11.09.07.2014,,,,,,14 Lataling,,
11.09.07.2015,,,,,,15 Pulau Bangkalak,,
11.09.07.2016,,,,,,16 Labuhan Bakti,,
11.09.07.2017,,,,,,17 Trans Jernge,,Surat Pemerintah Aceh No. 141/37154 tanggal 23 November 2012
11.09.07.2018,,,,,,18 Trans Meranti,,"Surat Pemerintah Aceh No. 141/37154 tanggal 23 November 2012,
Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.09.07.2019,,,,,,19 Trans Baru,,Surat Pemerintah Aceh No. 141/37154 tanggal 23 November 2012
11.09.08,,,,8Alafan,-,8,,"Perbaikan nama desa semula Alapan menjadi Alafan, sesuai:
Qanun No. 24 Tahun 2002; dan
Surat Sekda Pem. Aceh No. 140/14270 tgl 07 September 2022."
11.09.08.2001,,,,,,1 Lewak,,
11.09.08.2002,,,,,,2 Lamerem,,
11.09.08.2003,,,,,,3 Lhok Pauh,,"Perbaikan nama sesuai Surat Pem Aceh No.146.1/10560 tgl 13 Juni
2016, Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa
tgl 17 Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD
tgl 21 Juni 2017"
11.09.08.2004,,,,,,4 Serafon,,
11.09.08.2005,,,,,,5 Langi,,
11.09.08.2006,,,,,,6 Lubuk Baik,,
11.09.08.2007,,,,,,7 Lhok Dalam,,
11.09.08.2008,,,,,,8 Lafakha,,
11.09.09,,,,9Teupah Tengah,-,12,,"Pemekaran sebagian wil Kec. Simeulue Timur, Perda No. 14/2012"
11.09.09.2001,,,,,,1 Matanurung,,"Semula wil Kec. Simeulue Timur, Perda No. 14/2012"
11.09.09.2002,,,,,,2 Lasikin,,"Semula wil Kec. Simeulue Timur, Perda No. 14/2012"
11.09.09.2003,,,,,,3 Lanting,,"Semula wil Kec. Simeulue Timur, Perda No. 14/2012"
11.09.09.2004,,,,,,4 Busung Indah,,"Semula wil Kec. Simeulue Timur, Perda No. 14/2012"
,,,,,,,,
