K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
12,SUMATERA UTARA,,,,,,,
12.11,KAB. DAIRI,,,15,8,161,"2.083,604","Luas Wilayah Definitif, PBW sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022."
12.11.01,,,,1Sidikalang,5,6,,
,,,,,,Sambaliang,,Menjadi wil Kec. Brapu
,,,,,,Pasi,,Menjadi wil Kec. Brapu
,,,,,,Banjartoba,,Menjadi wil Kec. Brapu
,,,,,,Berampu,,Menjadi wil Kec. Brapu
12.11.01.1005,,,,,1Kuta Gambir,,,
,,,,,,Karing,,Menjadi wil Kec. Brapu
12.11.01.1007,,,,,2Sidiangkat,,,
12.11.01.2008,,,,,,1 Belang Malum,,
12.11.01.1009,,,,,3Batang Beruh,,,
12.11.01.1010,,,,,4Sidikalang,,,
12.11.01.2011,,,,,,2 Huta Rakyat,,
12.11.01.2012,,,,,,3 Kalang,,
12.11.01.2013,,,,,,4 Bintang,,
12.11.01.2014,,,,,,5 Kalang Simbara,,
12.11.01.1015,,,,,5Bintang Hulu,,,
,,,,,,Sitinjo,,"Menjadi wil. Kec. Sitinjo, Perda No. 7/2005."
12.11.01.2017,,,,,,6 Bintang Mersada,,Pemekaran Desa sesuai Perda No. 1/2015
12.11.02,,,,2Sumbul,1,18,,
12.11.02.2001,,,,,,1 Pegagan Julu X,,"Perbaikan nama desa semula Pagagan Julu X menjadi Pegagan Julu X,
sesuai:
Perda No. 1 Tahun 2015;
UU No. 15 Tahun 1964; dan
Surat Sekda Kab. Dairi No. 470/2300 tgl 29 Maret 2022."
12.11.02.2002,,,,,,2 Pegagan Julu IX,,"Perbaikan nama desa semula Pagagan Julu IX menjadi Pegagan Julu
IX, sesuai:
Perda No. 1 Tahun 2015;
UU No. 15 Tahun 1964; dan
Surat Sekda Kab. Dairi No. 470/2300 tgl 29 Maret 2022."
12.11.02.2003,,,,,,3 Pegagan Julu VIII,,"Perbaikan nama desa semula Pagagan Julu VIII menjadi Pegagan Julu
VIII, sesuai:
Perda No. 1 Tahun 2015;
UU No. 15 Tahun 1964; dan
Surat Sekda Kab. Dairi No. 470/2300 tgl 29 Maret 2022."
12.11.02.2004,,,,,,4 Pegagan Julu VII,,"Perbaikan nama desa semula Pagagan Julu VII menjadi Pegagan Julu
VII, sesuai:
Perda No. 1 Tahun 2015;
UU No. 15 Tahun 1964; dan
Surat Sekda Kab. Dairi No. 470/2300 tgl 29 Maret 2022."
