K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
63.01.10.2001,,,,,,1 Bajuin,,Semula wil. Kec. Pelaihari
63.01.10.2002,,,,,,2 Sungai Bakar,,Semula wil. Kec. Pelaihari
63.01.10.2003,,,,,,3 Ketapang,,Semula wil. Kec. Pelaihari
63.01.10.2004,,,,,,4 Tirta Jaya,,Semula wil. Kec. Pelaihari
63.01.10.2005,,,,,,5 Galam,,Semula wil. Kec. Pelaihari
63.01.10.2006,,,,,,6 Pemalongan,,Semula wil. Kec. Pelaihari
63.01.10.2007,,,,,,7 Kunyit,,Semula wil. Kec. Pelaihari
63.01.10.2008,,,,,,8 Tebing Siring,,Semula wil. Kec. Pelaihari
63.01.10.2009,,,,,,9 Tanjung,,Semula wil. Kec. Pelaihari
63.01.11,,,,11Bumi Makmur,-,11,,Perda No. 3/2008
63.01.11.2001,,,,,,1 Handil Babirik,,Semula wil. Kec. Kurau
63.01.11.2002,,,,,,2 Kurau Utara,,Semula wil. Kec. Kurau
63.01.11.2003,,,,,,3 Bumi Harapan,,Semula wil. Kec. Kurau
63.01.11.2004,,,,,,4 Sungai Rasau,,Semula wil. Kec. Kurau
63.01.11.2005,,,,,,5 Pantai Harapan,,Semula wil. Kec. Kurau
63.01.11.2006,,,,,,6 Handil Suruk,,Semula wil. Kec. Kurau
63.01.11.2007,,,,,,7 Handil Gayam,,Semula wil. Kec. Kurau
63.01.11.2008,,,,,,8 Handil Birayang Atas,,Semula wil. Kec. Kurau
63.01.11.2009,,,,,,"9 Handil Birayang
Bawah",,Semula wil. Kec. Kurau
63.01.11.2010,,,,,,10 Handil Maluka,,Semula wil. Kec. Kurau
63.01.11.2011,,,,,,11 Handil Labuan Amas,,Semula wil. Kec. Kurau
