K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
14.02.10.2010,,,,,,10 Pulau Jum'at,,"Perbaikan nama desa sesuai hasil Validasi Ditjen Bina Pemdes ttg Data
Nama dan Kode Desa tgl 23 Juni 2016, Perbaikan nama hasil validasi
data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina Pemdes
No.146/3672/BPD tgl 21 Juni 2017"
14.02.11,,,,11Sungai Lala,-,12,,
14.02.11.2001,,,,,,1 Morong,,Semula wil. Kec. Pasir Penyu
14.02.11.2002,,,,,,2 Pasir Bongkal,,"Semula wil. Kec.Pasir Penyu, Perbaikan nama sesuai Validasi Ditjen
Bina Pemdes ttg Data Nama dan Kode Desa tgl 23 Juni 2016,
Perbaikan nama hasil validasi data nama desa tgl 28 April 2017 dan
rekomendasi Ditjen Bina Pemdes No.146/3672/BPD tgl 21 Juni 2017"
14.02.11.2003,,,,,,3 Pasir Selabau,,"Semula wil.Kec.Pasir Penyu, Perbaikan nama sesuai Validasi Ditjen
Pemdes tgl 23 Juni 2016, Perbaikan nama hasil validasi tgl 28 April
2017 dan rekomendasi Ditjen Pemdes No.146/3672/BPD tgl 21 Juni
2017, Srt Ditjen Pemdes No. 145/1820/SET tgl 15 Nov 2018"
14.02.11.2004,,,,,,4 Pasir Batu Mandi,,"Semula wil. Kec.Pasir Penyu, Perbaikan nama sesuai Validasi Ditjen
BPD tgl 23 Juni 2016, Perbaikan nama hasil validasi data nama desa tgl
28 April 2017 dan rekomendasi Ditjen Bina Pemdes No.146/3672/BPD
tgl 21 Juni 2017"
14.02.11.2005,,,,,,5 Pasir Kelampaian,,"Semula wil. Kec.Pasir Penyu, Perbaikan nama sesuai Validasi Ditjen
BPD tgl 23 Juni 2016, Perbaikan nama hasil validasi data nama desa tgl
28 April 2017 dan rekomendasi Ditjen Bina Pemdes No.146/3672/BPD
tgl 21 Juni 2017"
14.02.11.2006,,,,,,6 Kuala Lala,,"Semula wil. Kec.Pasir Penyu, Perbaikan nama sesuai Validasi Ditjen
BPD tgl 23 Juni 2016, Perbaikan nama hasil validasi data nama desa tgl
28 April 2017 dan rekomendasi Ditjen Bina Pemdes No.146/3672/BPD
tgl 21 Juni 2017"
14.02.11.2007,,,,,,7 Sungai Lala,,"Semula wil. Kec.Pasir Penyu, Perbaikan nama sesuai Validasi Ditjen
Bina Pemdes ttg Data Nama dan Kode Desa tgl 23 Juni 2016,
Perbaikan nama hasil validasi data nama desa tgl 28 April 2017 dan
rekomendasi Ditjen Bina Pemdes No.146/3672/BPD tgl 21 Juni 2017"
14.02.11.2008,,,,,,8 Kelawat,,Semula wil. Kec. Pasir Penyu
14.02.11.2009,,,,,,"9 Perkebunan Sungai
Parit",,"Semula wil. Kec.Pasir Penyu, Perbaikan nama desa sesuai Surat Bup.
Inhu No. 470/DKPS/IX/2016/267 tgl 15 Sept 2016"
14.02.11.2010,,,,,,"10 Perkebunan Sungai
Lala",,"Semula wil. Kec. Pasir Penyu, Perbaikan nama desa sesuai Surat Bup.
Inhu No. 470/DKPS/IX/2016/267 tgl 15 Sept 2016"
14.02.11.2011,,,,,,11 Tanjung Danau,,"Semula wil. Kec.Pasir Penyu, Perbaikan nama sesuai Validasi Ditjen
Bina Pemdes ttg Data Nama dan Kode Desa tgl 23 Juni 2016,
Perbaikan nama hasil validasi data nama desa tgl 28 April 2017 dan
rekomendasi Ditjen Bina Pemdes No.146/3672/BPD tgl 21 Juni 2017"
14.02.11.2012,,,,,,12 Sungai Air Putih,,"Perbaikan nama desa sesuai hasil Validasi Ditjen Bina Pemdes ttg Data
Nama dan Kode Desa tgl 23 Juni 2016, Perbaikan nama hasil validasi
data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina Pemdes
No.146/3672/BPD tgl 21 Juni 2017"
14.02.12,,,,12Lubuk Batu Jaya,-,9,,
14.02.12.2001,,,,,,1 Rimpian,,Semula wil. Kec. Pasir Penyu
,,,,,,,,
