K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
62,KALIMANTAN TENGAH,,,,,,,
62.02,KAB. KOTAWARINGIN TIMUR,,,17,17,168,"15.543,824","Luas Wilayah Definitif sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022."
62.02.01,,,,1Kota Besi,2,9,,
,,,,,,Sebabi,,"Menjadi wil. Kec. Telawang, Perda No. 37/2006"
,,,,,,Tanah Putih,,"Menjadi wil. Kec. Telawang, Perda No. 37 /2006"
62.02.01.2003,,,,,,1 Palangan,,
62.02.01.2004,,,,,,2 Hanjalipan,,
62.02.01.2005,,,,,,3 Simpur,,
62.02.01.2006,,,,,,4 Pamalian,,"Perbaikan nama sesuai hasil Rakernis Ditjen Bina Pemdes tentang
Klarifikasi Data Nama dan Kodefikasi Desa tgl 1 April 2016"
62.02.01.2007,,,,,,5 Camba,,
62.02.01.2008,,,,,,6 Kandan,,
62.02.01.1009,,,,,1Kota Besi Hulu,,,
62.02.01.1010,,,,,2Kota Besi Hilir,,,
,,,,,,Biru Maju,,"Menjadi wil. Kec. Telawang, Perda No. 37 /2006"
62.02.01.2012,,,,,,7 Bajarum,,
,,,,,,Sumber Makmur,,"Menjadi wil. Kec. Telawang, Perda No. 37 /2006"
,,,,,,Kenyala,,"Menjadi wil. Kec. Telawang, Perda No. 37 /2006"
62.02.01.2015,,,,,,8 Rasau Tumbuh,,
,,,,,,Penyang,,"Menjadi wil. Kec. Telawang, Perda No. 37 /2006"
62.02.01.2017,,,,,,9 Soren,,Perda No. 10/2008
62.02.02,,,,2Cempaga,-,8,,
,,,,,,Pundu,,"Menjadi wil. Kec. Cempaga Hulu, Perda No. 10/2003"
,,,,,,Karuing,,"Menjadi wil. Kec. Cempaga Hulu, Perda No. 10/2003"
,,,,,,Parit,,"Menjadi wil. Kec. Cempaga Hulu, Perda No. 10/2003"
62.02.02.2004,,,,,,1 Rubung Buyung,,
62.02.02.2005,,,,,,2 Patai,,
62.02.02.2006,,,,,,3 Luwuk Ranggan,,
62.02.02.2007,,,,,,4 Jemaras,,
62.02.02.2008,,,,,,5 Cempaka Mulia Timur,,
62.02.02.2009,,,,,,6 Cempaka Mulia Barat,,
62.02.02.2010,,,,,,7 Luwuk Bunter,,
62.02.02.2011,,,,,,8 Sungai Paring,,
,,,,,,Pantai Harapan,,"Menjadi wil. Kec. Cempaga Hulu, Perda No. 10/2003"
62.02.03,,,,3Mentaya Hulu,1,15,,
62.02.03.2001,,,,,,1 Tangar,,
62.02.03.2002,,,,,,2 Baampah,,
,,,,,,,,
