Kode Pulau,"Nama Provinsi, Kabupaten/Kota, Pulau",Jumlah,Kordinat,Keterangan
52.04.40056,Pulau Saringgit Sai,,"08°25'45.99"" S 116°59'16.00"" T",TBP
52.04.40057,Pulau Sejangan,,"08°32'43.65"" S 117°41'56.28"" T",TBP
52.04.40058,Pulau Senikan,,"09°01'26.13"" S 117°27'47.29"" T",TBP
52.04.40059,Pulau Seroko,,"08°33'43.15"" S 117°41'51.01"" T",TBP
52.04.40060,Pulau Takat Batang,,"08°27'26.59"" S 116°51'35.95"" T",
52.04.40061,Pulau Tanah Tanjung Lilin,,"09°06'18.00"" S 117°03'01.00"" T",TBP
52.04.40062,Pulau Tanjungdewa,,"08°38'04.99"" S 117°46'00.99"" T",TBP
52.04.40063,Pulau Temudong,,"08°22'47.77"" S 117°03'19.22"" T",TBP
52.04.40064,Pulau Tenar,,"08°33'20.32"" S 117°47'13.14"" T",TBP
52.04.40065,Pulau Tengar,,"08°30'18.03"" S 117°44'55.28"" T",TBP
52.05,KAB. DOMPU,23,,
52.05.40001,Nisa Bajo Kwangko,,"08°39'01.00"" S 118°13'12.78"" T",BP
52.05.40002,Nisa Batera,,"08°39'45.93"" S 118°12'48.66"" T",TBP
52.05.40003,Nisa Na'E Dompu,,"08°38'45.27"" S 118°12'21.44"" T",TBP
52.05.40004,Nisa Nciu,,"08°39'24.40"" S 118°13'25.24"" T",TBP
52.05.40005,Nisa Pelojangan,,"08°40'09.87"" S 118°25'27.36"" T",TBP
52.05.40006,Nisa Pu'Du Na'E,,"08°35'55.64"" S 118°11'57.06"" T",TBP
52.05.40007,Nisa Pu'Du To'I,,"08°35'48.27"" S 118°12'01.00"" T",TBP
52.05.40008,Nisa Rate,,"08°33'31.57"" S 118°13'19.44"" T",TBP
52.05.40009,Nisa Saroko,,"08°39'10.68"" S 118°13'46.71"" T",TBP
52.05.40010,Pulau Batuudu,,"08°39'08.01"" S 118°13'42.06"" T",TBP
52.05.40011,Pulau Cangkir,,"08°38'45.58"" S 118°13'37.29"" T",TBP
52.05.40012,Pulau Ko'Do,,"08°38'26.54"" S 118°11'39.32"" T",TBP
52.05.40013,Pulau Kubur,,"08°38'53.32"" S 118°11'33.01"" T",TBP
52.05.40014,Pulau Maja,,"08°38'35.10"" S 118°14'27.03"" T",TBP
52.05.40015,Pulau Ndoro Luhu,,"08°36'59.36"" S 118°23'38.35"" T",TBP
52.05.40016,Pulau Santigi,,"08°39'04.79"" S 118°14'13.36"" T",TBP
52.05.40017,Pulau Satonda,,"08°06'15.36"" S 117°44'45.45"" T",TBP
52.05.40018,Pulau Sipeno,,"08°39'04.79"" S 118°13'38.96"" T",TBP
52.05.40019,Pulau Torobero,,"08°38'24.33"" S 118°13'28.85"" T",TBP
52.05.40020,Pulau Wadukalate,,"08°38'35.05"" S 118°11'40.92"" T",TBP
52.05.40021,Pulau Wadukarente,,"08°38'22.30"" S 118°12'01.30"" T",TBP
52.05.40022,Pulau Wadumandi,,"08°39'09.80"" S 118°16'14.24"" T",TBP
52.05.40023,Pulau Wadurange,,"08°38'31.95"" S 118°15'54.02"" T",TBP
52.06,KAB. BIMA,98,,
52.06.40001,Gili Banta,,"08°25'22.18"" S 119°17'54.78"" T",TBP
52.06.40002,Nisa Baku,,"08°44'36.96"" S 119°00'40.45"" T",TBP
52.06.40003,Nisa Bedi,,"08°30'24.48"" S 119°20'42.73"" T",TBP
52.06.40004,Nisa Fanda,,"08°35'55.56"" S 119°02'22.49"" T",TBP
52.06.40005,Nisa Karii,,"08°36'33.30"" S 119°02'37.79"" T",TBP
