Kode Pulau,"Nama Provinsi, Kabupaten/Kota, Pulau",Jumlah,Kordinat,Keterangan
72.04.40023,Pulau Dolangan,,"01°22'40"" U 120°53'04"" T",TBP (PPKT)
72.04.40024,Pulau Dolangan,,"00°45'52.99"" U 120°34'44.00"" T",TBP
72.04.40025,Pulau Indokdimak,,"00°45'45.35"" U 120°34'28.09"" T",TBP
72.04.40026,Pulau Indoklampido,,"00°46'05.99"" U 120°34'19.99"" T",BP
72.04.40027,Pulau Kabetan,,"01°03'51.06"" U 120°35'58.53"" T",
72.04.40028,Pulau Kabetan Barat,,"01°03'47.86"" U 120°35'43.23"" T",
72.04.40029,Pulau Kabetan Selatan,,"01°03'23.69"" U 120°35'53.92"" T",
72.04.40030,Pulau Kabetan Timur,,"01°02'37.20"" U 120°38'26.43"" T",TBP
72.04.40031,Pulau Kaidung,,"00°58'49.00"" U 120°21'31.00"" T",TBP
72.04.40032,Pulau Kapas,,"01°16'50.99"" U 120°48'14.00"" T",
72.04.40033,Pulau Karangpayung,,"01°20'06.50"" U 120°47'40.11"" T",
72.04.40034,Pulau Karangtumpangan,,"01°04'23.40"" U 120°40'00.79"" T",TBP
72.04.40035,Pulau Koko,,"00°58'04.00"" U 120°14'37.00"" T",TBP
72.04.40036,Pulau Libutonsosi,,"00°59'01.00"" U 120°43'08.00"" T",BP
72.04.40037,Pulau Lingayan,,"00°59'55"" U 120°12'50"" T",PPKT
72.04.40038,Pulau Luang Dalam,,"00°48'34.17"" U 120°36'01.03"" T",TBP
72.04.40039,Pulau Luang Luar,,"00°48'34.99"" U 120°35'39.00"" T",BP
72.04.40040,Pulau Lutungan,,"01°02'43.00"" U 120°46'27.00"" T",TBP
72.04.40041,Pulau Makabalu,,"00°57'58.00"" U 120°43'27.00"" T",TBP
72.04.40042,Pulau Malamdigo,,"00°57'55.00"" U 120°20'51.00"" T",
72.04.40043,Pulau Manukang,,"01°20'10.92"" U 120°47'40.80"" T",TBP
72.04.40044,Pulau Nenas,,"00°45'52.99"" U 120°34'14.99"" T",
72.04.40045,Pulau Ogodede,,"00°58'34.11"" U 120°44'27.22"" T",BP
72.04.40046,Pulau Paligisan,,"01°02'55.00"" U 120°40'00.99"" T",TBP
72.04.40047,Pulau Pamanukang,,"01°05'00.39"" U 120°41'11.05"" T",
72.04.40048,Pulau Payungdua,,"00°57'58.25"" U 120°14'40.09"" T",
72.04.40049,Pulau Payungsatu,,"00°58'01.50"" U 120°14'42.02"" T",
72.04.40050,Pulau Payungtiga,,"00°58'05.67"" U 120°14'39.85"" T",TBP
72.04.40051,Pulau Pinjan,,"01°19'01.99"" U 121°03'38.00"" T",TBP
72.04.40052,Pulau Poteang,,"00°45'38.00"" U 120°35'19.00"" T",TBP
72.04.40053,Pulau Pulaudua,,"00°58'41.99"" U 120°42'43.99"" T",TBP
72.04.40054,Pulau Pulaudua Barat,,"00°58'49.00"" U 120°42'31.00"" T",TBP
72.04.40055,Pulau Pulaudua Timur,,"00°58'48.00"" U 120°42'46.00"" T",TBP
72.04.40056,Pulau Pulias,,"00°59'39.00"" U 120°44'25.00"" T",BP
72.04.40057,Pulau Sambujang,,"00°59'10.00"" U 120°41'21.00"" T",TBP
72.04.40058,Pulau Sanjangan,,"00°49'13.75"" U 120°23'03.57"" T",TBP
72.04.40059,Pulau Sigandan,,"01°03'00.00"" U 120°36'58.00"" T",BP
72.04.40060,Pulau Simatang,,"01°02'34.00"" U 120°23'02.00"" T",BP
72.04.40061,Pulau Siomang,,"00°59'03.99"" U 120°43'00.99"" T",TBP
72.04.40062,Pulau Solando,,"01°20'16.00"" U 120°47'31"" T",PPKT
