K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
61.12.02.2002,,,,,,2 Kubu Padi,,
61.12.02.2003,,,,,,3 Kuala Mandor A,,
61.12.02.2004,,,,,,4 Retok,,
61.12.02.2005,,,,,,5 Sungai Enau,,
61.12.02.2006,,,,,,6 Padi Jaya,,"Pemekaran sebagian wil. Desa Kubu Padi, sesuai:
Perda No. 7 Tahun 2022; dan
Surat Dirjen Bina Pemdes No. 145/3066/BPD tgl 15 Juni 2022."
61.12.03,,,,3Sungai Ambawang,-,15,,Semula wil. Kab Pontianak
61.12.03.2001,,,,,,1 Simpang Kanan,,
61.12.03.2002,,,,,,2 Mega Timur,,
61.12.03.2003,,,,,,3 Bengkarek,,
61.12.03.2004,,,,,,4 Lingga,,
61.12.03.2005,,,,,,"5 Sungai Ambawang
Kuala",,
61.12.03.2006,,,,,,6 Jawa Tengah,,
61.12.03.2007,,,,,,7 Durian,,
61.12.03.2008,,,,,,8 Pancaroba,,
61.12.03.2009,,,,,,9 Puguk,,
61.12.03.2010,,,,,,10 Korek,,
61.12.03.2011,,,,,,11 Pasak,,
61.12.03.2012,,,,,,12 Pasak Piang,,
61.12.03.2013,,,,,,13 Teluk Bakung,,
,,,,,,Ampera Raya,,"Non aktif sesuai Surat Gub. No. 140/3166/Pem-D tanggal 29 Oktober
2012"
61.12.03.2014,,,,,,14 Ampera Raya,,"Pemekaran sebagian Desa Sungai Ambawang Kuala, Perda No.
6/2012.
Aktif kembali, sesuai:
Permendagri No. 52 Tahun 2020; dan
Surat Dirjen Bina Pemdes No. 146/3421/BPD tgl 5 Juli 2022."
61.12.03.2015,,,,,,15 Sungai Malaya,,"Pemekaran sebagian Desa Mega Timur, Perda No. 7/2012"
61.12.04,,,,4Terentang,-,10,,Semula wil. Kab Pontianak
,,,,,,Terentang,,"Perubahan nama Desa Terentang menjadi Teluk Bayur Surat
Rekomendasi Gubernur 140/3478/Pemd"
61.12.04.2002,,,,,,1 Teluk Empening,,
61.12.04.2003,,,,,,2 Terentang Hilir,,
61.12.04.2004,,,,,,3 Terentang Hulu,,
61.12.04.2005,,,,,,4 Permata,,
61.12.04.2006,,,,,,5 Betuah,,
61.12.04.2007,,,,,,6 Sungai Radak Satu,,
61.12.04.2008,,,,,,7 Sungai Radak Dua,,
61.12.04.2009,,,,,,8 Sungai Dungun,,
61.12.04.2010,,,,,,9 Teluk Bayur,,"Perubahan nama Desa Terentang menjadi Teluk Bayur Surat
Rekomendasi Gubernur 140/3478/Pemd"
,,,,,,,,
