K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
33.17.09.2018,,,,,,18 Dresi Wetan,,"Perbaikan nama sesuai Surat Bup Rembang No. 130/0808/2021
Tanggal 13 April 2021.
Surat Sesditjen Bina Pemerintahan Desa No. 145/2430/BPD Tanggal 24
Mei 2021"
33.17.09.2019,,,,,,19 Tasikharjo,,
33.17.09.2020,,,,,,20 Purworejo,,
33.17.09.2021,,,,,,21 Bogoharjo,,
33.17.09.2022,,,,,,22 Banyudono,,
33.17.09.2023,,,,,,23 Pantiharjo,,
33.17.10,,,,10Rembang,7,27,,
33.17.10.2001,,,,,,1 Kedungrejo,,
33.17.10.2002,,,,,,2 Turusgede,,
33.17.10.2003,,,,,,3 Kumendung,,
33.17.10.2004,,,,,,4 Sridadi,,
33.17.10.2005,,,,,,5 Pandean,,
33.17.10.2006,,,,,,6 Tlogomojo,,
33.17.10.2007,,,,,,7 Kasreman,,
33.17.10.2008,,,,,,8 Punjulharjo,,
33.17.10.2009,,,,,,9 Tritunggal,,
33.17.10.2010,,,,,,10 Pasar Banggi,,
33.17.10.2011,,,,,,11 Gedangan,,
33.17.10.2012,,,,,,12 Weton,,
33.17.10.2013,,,,,,13 Ngotet,,
33.17.10.2014,,,,,,14 Mondoteko,,
33.17.10.2015,,,,,,15 Ngadem,,
33.17.10.2016,,,,,,16 Ketanggi,,
33.17.10.2017,,,,,,17 Pulo,,
33.17.10.2018,,,,,,18 Waru,,
33.17.10.1019,,,,,1Magersari,,,
33.17.10.1020,,,,,2Gegunung Kulon,,,
33.17.10.2021,,,,,,19 Gegunung Wetan,,
33.17.10.1022,,,,,3Pacar,,,
33.17.10.1023,,,,,4Tanjungsari,,,
33.17.10.2024,,,,,,20 Sumberejo,,"Perubahan nama surat Sekda Prov Jawa Tengah No 130.1/0017427
tanggal 15 Desember 2020.
Perbaikan nama desa semula Sumberjo menjadi Sumberejo sesuai
Surat Dirjen Bina Pemdes No. 145/2979/BPD tgl 13 Juni 2022."
33.17.10.2025,,,,,,21 Tasikagung,,
33.17.10.2026,,,,,,22 Sawahan,,
33.17.10.1027,,,,,5Leteh,,,
33.17.10.1028,,,,,6Sidowayah,,,
,,,,,,,,
