K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
11.06.04.2036,,,,,,36 Pinto Khop,,
11.06.04.2037,,,,,,37 Bak Seutui,,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh"
11.06.04.2038,,,,,,38 Bak Aghu,,
11.06.04.2039,,,,,,39 Kayee Adang,,
11.06.04.2040,,,,,,40 Lamkuk,,
11.06.04.2041,,,,,,"41 Ujong Mesjid Tanoh
Abee",,
11.06.04.2042,,,,,,42 Lamcarak,,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh"
11.06.04.2043,,,,,,43 Capeung Dayah,,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh"
11.06.04.2044,,,,,,44 Capeung Baroh,,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh"
11.06.04.2045,,,,,,45 Lampisang Dayah,,
11.06.04.2046,,,,,,46 Lampisang Tunong,,
11.06.04.2047,,,,,,47 Lampisang Teungoh,,
11.06.05,,,,5Montasik,-,39,,
11.06.05.2001,,,,,,1 Mata Ie,,
11.06.05.2002,,,,,,2 Gampong Baroh,,
11.06.05.2003,,,,,,3 Lampaseh Lhok,,
11.06.05.2004,,,,,,4 Lampaseh Krueng,,
11.06.05.2005,,,,,,5 Lamnga,,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh"
11.06.05.2006,,,,,,6 Dayah Daboh,,
11.06.05.2007,,,,,,7 Weu Lhok,,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh.
Perbaikan nama desa semula Weulhok menjadi Weu Lhok, sesuai:
Qanun No. 1 Tahun 2007; dan
Surat Sekda Pem. Aceh No. 140/14270 tgl 07 September 2022."
11.06.05.2008,,,,,,8 Alue,,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh.
Perubahan nama desa semula Kp. Alue menjadi Alue, sesuai:
Qanun No. 1 Tahun 2007; dan
Surat Sekda Pem. Aceh No. 140/14270 tgl 07 September 2022."
11.06.05.2009,,,,,,9 Weu Krueng,,
11.06.05.2010,,,,,,10 Seubam Cot,,"Perbaikan nama desa semula Seuban Cot menjadi Seubam Cot,
sesuai:
Qanun No. 1 Tahun 2007; dan
Surat Sekda Pem. Aceh No. 140/14270 tgl 07 September 2022."
11.06.05.2011,,,,,,11 Bak Dilip,,"Perbaikan nama desa semula Bak Dilib menjadi Bak Dilip, sesuai:
Qanun No. 1 Tahun 2007; dan
Surat Sekda Pem. Aceh No. 140/14270 tgl 07 September 2022."
11.06.05.2012,,,,,,12 Ulee Lhat,,
,,,,,,Kayee Kunyet,,Menjadi wil Kec. Blang Bintang Qanun No. 3/2006
,,,,,,,,
