K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
35,JAWA TIMUR,,,,,,,
35.17,KAB. JOMBANG,,,21,4,302,"1.109,835","Luas Wilayah Definitif sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022"
35.17.01,,,,1Perak,-,13,,
35.17.01.2001,,,,,,1 Jantiganggong,,"Koreksi nama berdasarkan srt Sekda Jatim No 100/4112/011/2016 tgl
10 maret 2016"
35.17.01.2002,,,,,,2 Kepuhkajang,,
35.17.01.2003,,,,,,3 Sumberagung,,
35.17.01.2004,,,,,,4 Pagerwojo,,
35.17.01.2005,,,,,,5 Perak,,
35.17.01.2006,,,,,,6 Sembung,,
35.17.01.2007,,,,,,7 Glagahan,,
35.17.01.2008,,,,,,8 Kalangsemanding,,"Koreksi nama Srt pemprov no 140/9013/011/2017 tgl 12 Mei 2017
dan Srt Pemdes No No 146/3672/BPD tgl 21 Juni 2017"
35.17.01.2009,,,,,,9 Gadingmangu,,
35.17.01.2010,,,,,,10 Plosogenuk,,
35.17.01.2011,,,,,,11 Sukorejo,,
35.17.01.2012,,,,,,12 Temuwulan,,
35.17.01.2013,,,,,,13 Cangkringrandu,,
35.17.02,,,,2Gudo,-,18,,
35.17.02.2001,,,,,,1 Pucangro,,
35.17.02.2002,,,,,,2 Kedungturi,,
35.17.02.2003,,,,,,3 Japanan,,
35.17.02.2004,,,,,,4 Blimbing,,
35.17.02.2005,,,,,,5 Mentaos,,
35.17.02.2006,,,,,,6 Sukoiber,,
35.17.02.2007,,,,,,7 Sukopinggir,,
35.17.02.2008,,,,,,8 Bugasur Kedaleman,,"Koreksi nama berdasarkan srt Sekda Jatim No 100/4112/011/2016 tgl
10 maret 2016"
35.17.02.2009,,,,,,9 Gudo,,
35.17.02.2010,,,,,,10 Pesanggrahan,,
35.17.02.2011,,,,,,11 Wangkalkepuh,,
35.17.02.2012,,,,,,12 Krembangan,,
35.17.02.2013,,,,,,13 Sepanyul,,
35.17.02.2014,,,,,,14 Godong,,
35.17.02.2015,,,,,,15 Mejoyolosari,,
35.17.02.2016,,,,,,16 Plumbon Gambang,,"Koreksi nama berdasarkan srt Sekda Jatim No 100/4112/011/2016 tgl
10 maret 2016"
35.17.02.2017,,,,,,17 Gempollegundi,,
,,,,,,,,
